,name,path,barricade
42,543_c1353ff48551f12d192b8a8e18594d7bbb248888aeae0fbce0f9b8c4cfea94e0dcadb0395b8f9796f3e5c09c5d2488bbfbabcb9ec74e2b38e970eacc44d6141f_18.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/543_c1353ff48551f12d192b8a8e18594d7bbb248888aeae0fbce0f9b8c4cfea94e0dcadb0395b8f9796f3e5c09c5d2488bbfbabcb9ec74e2b38e970eacc44d6141f_18.jpg,"[[(498.05, 346.12), (504.42, 277.22), (519.47, 276.64), (520.63, 343.22), (527.0, 347.86), (517.74, 351.91), (500.95, 350.75)], [(446.39, 269.29), (449.88, 269.76), (453.14, 239.04), (459.42, 238.81), (458.03, 269.06), (462.22, 269.99), (462.68, 272.08), (449.88, 274.64)], [(431.41, 252.85), (432.75, 230.4), (438.45, 231.07), (439.12, 256.2)]]"
43,544_c1353ff48551f12d192b8a8e18594d7bbb248888aeae0fbce0f9b8c4cfea94e0dcadb0395b8f9796f3e5c09c5d2488bbfbabcb9ec74e2b38e970eacc44d6141f_5.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/544_c1353ff48551f12d192b8a8e18594d7bbb248888aeae0fbce0f9b8c4cfea94e0dcadb0395b8f9796f3e5c09c5d2488bbfbabcb9ec74e2b38e970eacc44d6141f_5.jpg,"[[(431.13, 247.0), (432.76, 227.92), (438.11, 231.64), (438.11, 248.39)], [(443.3, 268.11), (446.11, 240.76), (451.34, 241.57), (451.74, 270.12)], [(485.92, 319.17), (488.33, 266.9), (501.6, 271.72), (501.2, 316.76), (508.03, 328.82), (485.92, 329.22)]]"
50,551_31a6a47b35154757f0adafaef4a7897868dd51698020c66a6a1cb6b53d069b50407f58bd5c8c2c51a3afa74548ad32edb03b8743894ec8b23458ad9212716a87_41.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/551_31a6a47b35154757f0adafaef4a7897868dd51698020c66a6a1cb6b53d069b50407f58bd5c8c2c51a3afa74548ad32edb03b8743894ec8b23458ad9212716a87_41.jpg,"[[(249.27, 289.96), (255.11, 283.29), (255.0, 226.0), (271.0, 228.0), (273.45, 278.29), (285.96, 279.12), (286.79, 292.46), (263.45, 299.97)], [(379.46, 197.11), (381.4, 195.75), (382.95, 176.75), (386.06, 176.56), (387.02, 193.81), (388.38, 197.11), (384.31, 198.27)], [(313.06, 248.39), (315.07, 243.03), (314.4, 205.17), (322.11, 205.5), (330.15, 244.7), (331.15, 249.06), (323.11, 249.4)], [(341.65, 224.64), (344.36, 222.9), (343.98, 193.62), (349.6, 193.43), (353.09, 221.54), (356.39, 224.64), (351.35, 225.81)], [(354.84, 214.37), (356.58, 212.43), (356.58, 188.0), (361.04, 187.61), (364.53, 210.88), (367.05, 212.82), (362.59, 214.95)], [(87.52, 393.35), (95.02, 384.18), (81.68, 278.29), (101.69, 276.62), (117.54, 373.34), (136.71, 370.0), (140.05, 373.34), (121.71, 399.19)]]"
51,552_31a6a47b35154757f0adafaef4a7897868dd51698020c66a6a1cb6b53d069b50407f58bd5c8c2c51a3afa74548ad32edb03b8743894ec8b23458ad9212716a87_47.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/552_31a6a47b35154757f0adafaef4a7897868dd51698020c66a6a1cb6b53d069b50407f58bd5c8c2c51a3afa74548ad32edb03b8743894ec8b23458ad9212716a87_47.jpg,"[[(213.99, 342.64), (221.52, 331.06), (215.15, 249.42), (226.15, 247.11), (232.52, 248.84), (251.62, 330.48), (262.05, 328.75), (251.04, 346.12)], [(292.73, 274.9), (295.63, 266.21), (293.89, 213.52), (305.47, 213.52), (314.74, 267.37), (323.42, 267.37), (316.47, 279.53)]]"
52,553_31a6a47b35154757f0adafaef4a7897868dd51698020c66a6a1cb6b53d069b50407f58bd5c8c2c51a3afa74548ad32edb03b8743894ec8b23458ad9212716a87_80.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/553_31a6a47b35154757f0adafaef4a7897868dd51698020c66a6a1cb6b53d069b50407f58bd5c8c2c51a3afa74548ad32edb03b8743894ec8b23458ad9212716a87_80.jpg,"[[(205.67, 260.63), (200.36, 227.33), (208.56, 224.92), (216.77, 259.66)], [(351.87, 226.85), (350.9, 198.38), (358.14, 197.9), (365.38, 227.82)], [(255.85, 236.02), (252.47, 211.89), (258.26, 210.45), (265.02, 233.12)], [(56.38, 350.87), (63.91, 343.92), (52.91, 288.33), (62.17, 284.86), (80.7, 336.39), (89.96, 338.71), (74.91, 349.71)], [(265.98, 353.18), (275.83, 341.6), (269.0, 257.0), (292.62, 255.33), (306.51, 337.55), (316.94, 337.55), (312.88, 354.92)]]"
53,554_f0b549ec6900c651d8b1e106fcb7a2ab8549d7835e1f0895ec303d7b6fe450123471298b1812871284726642a3c91f1af0c012f05c22a3112584465e2a643e65_15.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/554_f0b549ec6900c651d8b1e106fcb7a2ab8549d7835e1f0895ec303d7b6fe450123471298b1812871284726642a3c91f1af0c012f05c22a3112584465e2a643e65_15.jpg,"[[(239.0, 239.0), (243.4, 213.92), (249.67, 213.44), (250.16, 238.58)]]"
54,555_f0b549ec6900c651d8b1e106fcb7a2ab8549d7835e1f0895ec303d7b6fe450123471298b1812871284726642a3c91f1af0c012f05c22a3112584465e2a643e65_29.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/555_f0b549ec6900c651d8b1e106fcb7a2ab8549d7835e1f0895ec303d7b6fe450123471298b1812871284726642a3c91f1af0c012f05c22a3112584465e2a643e65_29.jpg,"[[(80.7, 280.23), (84.75, 234.48), (95.17, 232.17), (96.91, 283.12)], [(343.38, 221.78), (343.38, 207.35), (348.03, 209.21), (348.03, 222.01)], [(239.12, 246.43), (241.13, 219.9), (247.96, 219.9), (247.16, 246.03)], [(317.25, 228.01), (319.48, 211.25), (323.67, 211.25), (323.39, 227.73)]]"
55,556_f0b549ec6900c651d8b1e106fcb7a2ab8549d7835e1f0895ec303d7b6fe450123471298b1812871284726642a3c91f1af0c012f05c22a3112584465e2a643e65_40.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/556_f0b549ec6900c651d8b1e106fcb7a2ab8549d7835e1f0895ec303d7b6fe450123471298b1812871284726642a3c91f1af0c012f05c22a3112584465e2a643e65_40.jpg,"[[(348.0, 239.0), (348.4, 222.51), (352.02, 222.51), (354.44, 239.8)], [(102.12, 287.75), (105.02, 245.49), (116.6, 247.22), (116.6, 289.49)], [(262.0, 257.0), (264.37, 231.76), (270.8, 230.95), (272.41, 257.09)]]"
56,557_f0b549ec6900c651d8b1e106fcb7a2ab8549d7835e1f0895ec303d7b6fe450123471298b1812871284726642a3c91f1af0c012f05c22a3112584465e2a643e65_61.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/557_f0b549ec6900c651d8b1e106fcb7a2ab8549d7835e1f0895ec303d7b6fe450123471298b1812871284726642a3c91f1af0c012f05c22a3112584465e2a643e65_61.jpg,"[[(84.75, 286.02), (83.02, 251.28), (89.96, 248.96), (98.07, 281.96)]]"
58,559_c944d36dfec57bdcd664c5b872998bd35e68d0c046ae39d3a77681c91a5b8f1da37645f1b073ab0b8ab1aaf723701ac93f5a5ccfe6ffba290748904d7f4ffed0_33.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/559_c944d36dfec57bdcd664c5b872998bd35e68d0c046ae39d3a77681c91a5b8f1da37645f1b073ab0b8ab1aaf723701ac93f5a5ccfe6ffba290748904d7f4ffed0_33.jpg,"[[(426.61, 222.63), (427.01, 217.0), (423.8, 217.0), (423.39, 212.18), (426.21, 212.18), (426.61, 196.9), (444.3, 197.7), (445.51, 210.97), (449.93, 211.37), (450.33, 215.39), (447.92, 215.79), (447.92, 221.83), (442.69, 217.4), (430.63, 217.0), (430.63, 222.63)], [(221.54, 248.36), (223.55, 219.82), (231.19, 219.82), (230.79, 246.35), (237.63, 248.36), (232.8, 251.98), (222.75, 251.98)], [(204.66, 257.21), (205.86, 256.0), (203.85, 223.03), (214.31, 222.23), (218.33, 252.79), (221.95, 255.2), (216.72, 257.61)], [(188.17, 258.42), (183.75, 224.24), (193.8, 223.43), (201.04, 257.21), (204.25, 258.82), (202.24, 262.84), (193.0, 262.84)]]"
63,564_543c122e8c7f4a34570431dd9ce7a4785df5cc455d50bd2f8dc37066ad609204a822b9729cb6a75d4620c1caa4daa9053dd7bd4e93445fe25b25d9b6ba2b8fc1_34.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/564_543c122e8c7f4a34570431dd9ce7a4785df5cc455d50bd2f8dc37066ad609204a822b9729cb6a75d4620c1caa4daa9053dd7bd4e93445fe25b25d9b6ba2b8fc1_34.jpg,"[[(581.0, 285.0), (581.54, 254.75), (589.07, 254.17), (593.12, 287.17)], [(607.02, 291.81), (606.44, 253.01), (616.0, 252.0), (619.76, 293.54)], [(516.12, 285.44), (515.54, 264.01), (522.48, 262.28), (526.54, 286.6)], [(524.8, 336.97), (531.75, 335.81), (531.75, 286.02), (541.59, 286.6), (550.28, 332.92), (554.33, 343.92), (534.07, 345.66)], [(464.0, 316.7), (466.32, 313.81), (468.06, 277.91), (479.0, 277.0), (479.64, 315.55)], [(428.11, 292.96), (429.26, 261.12), (437.37, 260.54), (440.27, 294.7)]]"
64,565_543c122e8c7f4a34570431dd9ce7a4785df5cc455d50bd2f8dc37066ad609204a822b9729cb6a75d4620c1caa4daa9053dd7bd4e93445fe25b25d9b6ba2b8fc1_39.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/565_543c122e8c7f4a34570431dd9ce7a4785df5cc455d50bd2f8dc37066ad609204a822b9729cb6a75d4620c1caa4daa9053dd7bd4e93445fe25b25d9b6ba2b8fc1_39.jpg,"[[(629.6, 335.23), (641.18, 330.6), (647.55, 280.81), (656.24, 279.65), (655.66, 331.76), (665.5, 334.65), (666.08, 338.71), (645.24, 341.02)], [(582.7, 312.65), (583.28, 270.96), (592.55, 270.96), (595.44, 309.76)], [(603.55, 318.44), (591.97, 281.38), (598.91, 275.59), (615.71, 314.97)], [(663.18, 314.39), (668.97, 272.12), (674.76, 268.65), (677.08, 313.81)], [(701.4, 323.07), (708.35, 321.92), (704.29, 275.02), (710.08, 272.12), (718.19, 316.7), (729.77, 321.34), (726.88, 327.13), (716.45, 327.13)]]"
67,568_5ba4ae3c9b9b3817dc6fe71941e36d1a47bf1066ba2da6b0d1331835ff737f1547c4fd954b78046c32a2619de6753bffb21c855ea378fb64ecd89a0e95a426ce_2.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/568_5ba4ae3c9b9b3817dc6fe71941e36d1a47bf1066ba2da6b0d1331835ff737f1547c4fd954b78046c32a2619de6753bffb21c855ea378fb64ecd89a0e95a426ce_2.jpg,"[[(544.49, 341.6), (554.91, 340.44), (572.86, 253.59), (579.81, 253.01), (587.33, 253.01), (592.55, 255.91), (584.44, 345.66), (594.86, 358.39), (556.07, 363.03)], [(438.82, 227.96), (443.16, 225.98), (447.5, 193.66), (459.08, 192.21), (456.67, 227.48), (461.01, 230.81), (445.09, 232.79)]]"
68,569_5ba4ae3c9b9b3817dc6fe71941e36d1a47bf1066ba2da6b0d1331835ff737f1547c4fd954b78046c32a2619de6753bffb21c855ea378fb64ecd89a0e95a426ce_20.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/569_5ba4ae3c9b9b3817dc6fe71941e36d1a47bf1066ba2da6b0d1331835ff737f1547c4fd954b78046c32a2619de6753bffb21c855ea378fb64ecd89a0e95a426ce_20.jpg,"[[(424.12, 201.2), (425.73, 175.06), (432.56, 175.87), (434.57, 202.81)], [(199.4, 282.54), (202.87, 276.75), (203.45, 215.96), (217.35, 215.38), (225.45, 276.75), (232.4, 277.91), (228.35, 287.75), (198.24, 287.75)], [(459.95, 309.18), (466.9, 308.02), (476.74, 230.43), (491.8, 227.54), (497.59, 227.54), (495.27, 316.13), (502.22, 324.23), (466.9, 325.39)], [(355.36, 191.15), (354.96, 171.85), (363.4, 171.44), (365.01, 191.95)]]"
69,570_5ba4ae3c9b9b3817dc6fe71941e36d1a47bf1066ba2da6b0d1331835ff737f1547c4fd954b78046c32a2619de6753bffb21c855ea378fb64ecd89a0e95a426ce_43.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/570_5ba4ae3c9b9b3817dc6fe71941e36d1a47bf1066ba2da6b0d1331835ff737f1547c4fd954b78046c32a2619de6753bffb21c855ea378fb64ecd89a0e95a426ce_43.jpg,"[[(575.17, 379.24), (594.28, 378.66), (618.02, 279.07), (641.18, 279.07), (623.81, 387.92), (638.29, 408.77), (585.02, 412.82)], [(466.52, 211.87), (471.89, 183.05), (480.6, 183.05), (479.59, 214.55), (480.26, 216.22), (467.19, 216.22)], [(311.15, 266.33), (314.62, 256.49), (318.67, 203.22), (335.46, 203.8), (334.31, 256.49), (341.25, 259.96), (339.52, 268.65)]]"
70,571_5ba4ae3c9b9b3817dc6fe71941e36d1a47bf1066ba2da6b0d1331835ff737f1547c4fd954b78046c32a2619de6753bffb21c855ea378fb64ecd89a0e95a426ce_68.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/571_5ba4ae3c9b9b3817dc6fe71941e36d1a47bf1066ba2da6b0d1331835ff737f1547c4fd954b78046c32a2619de6753bffb21c855ea378fb64ecd89a0e95a426ce_68.jpg,"[[(106.18, 273.28), (108.49, 265.75), (110.81, 204.38), (124.7, 203.22), (129.34, 265.75), (135.13, 265.75), (135.71, 272.7), (127.6, 276.75)], [(320.41, 308.02), (327.36, 305.12), (336.04, 227.54), (353.99, 224.06), (359.2, 226.38), (358.05, 307.44), (363.26, 312.65), (363.84, 322.49), (360.0, 327.0), (345.0, 327.0), (315.78, 323.07)]]"
71,572_581e6ad3692a1d0318e42d01db5992f084727263fbce80d18e60390f10c3618222e7d66ae9c344d0acb68091deb52a84a6f4b322c5a3ed5f815aaea26210b477_104.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/572_581e6ad3692a1d0318e42d01db5992f084727263fbce80d18e60390f10c3618222e7d66ae9c344d0acb68091deb52a84a6f4b322c5a3ed5f815aaea26210b477_104.jpg,"[[(416.53, 338.13), (425.21, 337.55), (426.95, 280.23), (442.58, 281.38), (444.32, 339.86), (450.69, 347.39), (422.32, 352.02)], [(371.36, 255.76), (374.38, 232.31), (379.74, 232.31), (380.41, 257.77)]]"
72,573_581e6ad3692a1d0318e42d01db5992f084727263fbce80d18e60390f10c3618222e7d66ae9c344d0acb68091deb52a84a6f4b322c5a3ed5f815aaea26210b477_22.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/573_581e6ad3692a1d0318e42d01db5992f084727263fbce80d18e60390f10c3618222e7d66ae9c344d0acb68091deb52a84a6f4b322c5a3ed5f815aaea26210b477_22.jpg,"[[(406.75, 217.52), (407.55, 204.25), (412.38, 203.85), (412.78, 219.94)], [(431.68, 231.03), (433.29, 213.34), (438.91, 213.34), (438.91, 233.04)], [(515.54, 269.8), (516.69, 246.07), (526.54, 246.07), (524.8, 270.38)], [(582.12, 299.91), (586.18, 268.65), (593.7, 269.23), (591.97, 303.97)]]"
73,574_581e6ad3692a1d0318e42d01db5992f084727263fbce80d18e60390f10c3618222e7d66ae9c344d0acb68091deb52a84a6f4b322c5a3ed5f815aaea26210b477_48.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/574_581e6ad3692a1d0318e42d01db5992f084727263fbce80d18e60390f10c3618222e7d66ae9c344d0acb68091deb52a84a6f4b322c5a3ed5f815aaea26210b477_48.jpg,"[[(206.34, 243.17), (206.34, 221.17), (213.87, 220.59), (214.45, 247.22)], [(287.99, 301.07), (289.72, 259.96), (301.88, 259.38), (301.0, 311.0)], [(395.1, 383.29), (398.0, 303.97), (420.0, 302.81), (416.0, 389.0)]]"
74,575_581e6ad3692a1d0318e42d01db5992f084727263fbce80d18e60390f10c3618222e7d66ae9c344d0acb68091deb52a84a6f4b322c5a3ed5f815aaea26210b477_83.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/575_581e6ad3692a1d0318e42d01db5992f084727263fbce80d18e60390f10c3618222e7d66ae9c344d0acb68091deb52a84a6f4b322c5a3ed5f815aaea26210b477_83.jpg,"[[(364.99, 274.44), (366.73, 266.33), (368.47, 244.91), (375.42, 244.33), (377.73, 273.28), (379.47, 279.07), (371.94, 279.07)], [(376.0, 326.55), (387.0, 323.07), (391.63, 267.49), (409.58, 262.28), (409.58, 319.6), (416.53, 328.86), (416.53, 336.97), (381.21, 335.23)], [(223.14, 269.23), (226.03, 262.86), (226.61, 228.12), (239.35, 225.8), (242.24, 265.17), (248.03, 265.17), (238.77, 271.54)], [(356.31, 253.59), (358.62, 252.43), (362.1, 226.96), (369.63, 225.22), (368.47, 258.22), (360.36, 258.22)], [(348.78, 232.75), (348.78, 215.38), (357.47, 214.22), (357.47, 235.64)]]"
79,580_63c4217e545a0eef3ab6dbd4060a1b79ccc56f3e026994dfe38ff212571c028bf5db02c6626431b1e697f609e6aded9876d35a64e9466eb4f237244901afcd09_70.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/580_63c4217e545a0eef3ab6dbd4060a1b79ccc56f3e026994dfe38ff212571c028bf5db02c6626431b1e697f609e6aded9876d35a64e9466eb4f237244901afcd09_70.jpg,"[[(502.48, 200.12), (497.44, 200.12), (497.24, 193.33), (532.73, 196.62), (532.92, 201.28), (520.71, 201.08), (520.71, 203.22), (531.18, 202.83), (533.12, 208.07), (520.12, 208.84), (520.71, 211.36), (533.12, 210.59), (532.73, 215.82), (498.99, 214.66), (498.99, 210.59), (507.52, 210.78), (507.52, 208.45), (497.82, 208.45), (497.24, 203.41), (505.0, 203.22)]]"
80,581_63c4217e545a0eef3ab6dbd4060a1b79ccc56f3e026994dfe38ff212571c028bf5db02c6626431b1e697f609e6aded9876d35a64e9466eb4f237244901afcd09_77.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/581_63c4217e545a0eef3ab6dbd4060a1b79ccc56f3e026994dfe38ff212571c028bf5db02c6626431b1e697f609e6aded9876d35a64e9466eb4f237244901afcd09_77.jpg,"[[(452.65, 200.2), (454.04, 192.94), (513.24, 196.84), (513.24, 204.1), (498.16, 203.27), (498.16, 206.62), (512.12, 207.18), (512.12, 213.04), (498.72, 213.88), (498.16, 217.79), (513.52, 218.07), (513.52, 226.16), (451.25, 226.44), (451.53, 217.51), (465.49, 217.79), (465.49, 214.44), (452.65, 214.72), (453.48, 205.5), (461.02, 205.78), (460.47, 200.47)]]"
81,582_613eae71b4869b45ba90a2b538e4a6dc6e23388e16e0c20e00d6cfeef9489a98663886c55e449127f92544564ed5002a99c8045d57b9de82a0e362a4c4d20522_30.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/582_613eae71b4869b45ba90a2b538e4a6dc6e23388e16e0c20e00d6cfeef9489a98663886c55e449127f92544564ed5002a99c8045d57b9de82a0e362a4c4d20522_30.jpg,"[[(574.6, 290.21), (601.13, 289.72), (600.65, 297.93), (592.45, 297.44), (593.9, 304.68), (602.58, 304.68), (602.58, 313.37), (565.91, 312.4), (567.36, 305.16), (586.66, 304.68), (586.66, 297.44), (571.22, 296.96), (570.74, 288.76)]]"
82,583_613eae71b4869b45ba90a2b538e4a6dc6e23388e16e0c20e00d6cfeef9489a98663886c55e449127f92544564ed5002a99c8045d57b9de82a0e362a4c4d20522_36.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/583_613eae71b4869b45ba90a2b538e4a6dc6e23388e16e0c20e00d6cfeef9489a98663886c55e449127f92544564ed5002a99c8045d57b9de82a0e362a4c4d20522_36.jpg,"[[(584.14, 330.18), (586.15, 328.84), (588.16, 300.7), (596.53, 300.7), (598.21, 329.18), (599.55, 332.86), (590.17, 333.2)], [(591.84, 365.37), (598.54, 363.35), (599.55, 330.52), (614.96, 328.51), (612.62, 364.36), (617.64, 370.06), (598.88, 375.42), (591.17, 371.4)], [(676.28, 342.92), (679.3, 340.9), (679.63, 311.75), (687.0, 312.09), (689.35, 340.9), (692.7, 342.92), (690.36, 345.6), (681.64, 345.6)], [(524.83, 347.61), (526.17, 344.59), (529.85, 344.59), (531.53, 316.11), (541.92, 316.78), (541.92, 344.93), (542.25, 349.28), (533.2, 350.62)], [(487.97, 335.21), (490.65, 315.44), (501.71, 311.75), (501.04, 337.55), (492.33, 338.89)]]"
95,596_6362a00b3b932115dfbd1eb60abe38a7df9f9ea296f0d147d9490fe134281db3c98d0a3d43a7273545fde1bdeebf149822d58b7706ad683639751ec67d03fc01_64.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/596_6362a00b3b932115dfbd1eb60abe38a7df9f9ea296f0d147d9490fe134281db3c98d0a3d43a7273545fde1bdeebf149822d58b7706ad683639751ec67d03fc01_64.jpg,"[[(231.51, 414.72), (269.5, 414.01), (270.93, 419.74), (256.95, 419.38), (256.95, 423.68), (264.48, 424.76), (264.84, 429.06), (246.21, 428.7), (245.85, 430.13), (265.91, 430.49), (265.91, 433.71), (229.36, 432.64), (228.65, 427.98), (239.4, 427.98), (238.68, 424.4), (228.65, 424.4), (227.93, 420.46), (242.98, 421.17), (242.62, 419.02), (231.51, 418.66)], [(199.27, 416.51), (194.61, 416.51), (194.61, 411.14), (224.71, 410.06), (225.42, 415.08), (218.61, 416.16), (219.69, 421.53), (233.31, 421.53), (233.31, 426.55), (218.61, 426.19), (218.26, 429.41), (235.1, 430.13), (235.1, 434.07), (186.01, 434.07), (186.01, 428.7), (200.34, 429.06), (199.98, 426.55), (186.37, 424.76), (186.01, 419.38), (200.34, 419.74)]]"
115,616_78bb0924d03db74b1dc2ada4d6d7fe176e2e669c21111224825824165f7c164ce9572f4395ae346660e83c85f16cbe70e3931407edbe12c783bf30e0dabfb820_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/616_78bb0924d03db74b1dc2ada4d6d7fe176e2e669c21111224825824165f7c164ce9572f4395ae346660e83c85f16cbe70e3931407edbe12c783bf30e0dabfb820_0.jpg,"[[(525.0, 290.0), (533.56, 268.66), (537.75, 268.66), (544.0, 291.0)]]"
120,621_9ae9dcbed786018cab38469ec3f64cedf737d6b21b585946cc0fe4a4b5f6ada341bbc31b845af61cf951162976e6f97d8da401fe54271036d96103bd61baff8d_30.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/621_9ae9dcbed786018cab38469ec3f64cedf737d6b21b585946cc0fe4a4b5f6ada341bbc31b845af61cf951162976e6f97d8da401fe54271036d96103bd61baff8d_30.jpg,"[[(114.61, 265.76), (133.04, 266.6), (134.72, 274.69), (125.22, 274.97), (120.48, 269.39), (114.05, 268.27)]]"
130,631_04810cfd2e2f3f1d15f8b03b2639dcd3530108620d69955e4ac3357174bc60d5a87b6ae922ff0d05f05b3b0125a9a055c172c7aa1f11e230075175820ee0f48a_77.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/631_04810cfd2e2f3f1d15f8b03b2639dcd3530108620d69955e4ac3357174bc60d5a87b6ae922ff0d05f05b3b0125a9a055c172c7aa1f11e230075175820ee0f48a_77.jpg,"[[(456.17, 225.81), (456.37, 219.31), (456.27, 209.21), (456.37, 204.01), (469.47, 203.91), (469.77, 211.71), (471.47, 212.81), (471.87, 216.11), (469.57, 216.91), (469.77, 223.51), (472.17, 224.61), (472.27, 226.01), (471.97, 227.11), (456.67, 226.91)], [(486.77, 204.41), (500.77, 204.21), (505.97, 214.01), (505.87, 226.01), (486.57, 228.11)], [(512.27, 203.81), (526.87, 204.71), (528.27, 215.21), (528.37, 224.51), (511.37, 225.61)], [(548.61, 205.85), (561.14, 205.7), (565.32, 226.87), (548.18, 227.02)]]"
133,634_c0849f03b6f7671008cb4d2aac6e67ee06a231659eff851ecf498d127996a77df84ee21ef2381234d68b9ea67fb54309f8db11557000a5b6b6af5a4fca4a1bf2_43.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/634_c0849f03b6f7671008cb4d2aac6e67ee06a231659eff851ecf498d127996a77df84ee21ef2381234d68b9ea67fb54309f8db11557000a5b6b6af5a4fca4a1bf2_43.jpg,"[[(40.44, 236.2), (75.45, 230.42), (79.0, 266.0), (42.14, 266.79)]]"
142,643_e8a6b9c0290fa5ab353ae603be8b83b22b8716e92f50d2bac406247a1b7c9dbd1002164e100ce4707ecd207ffb74881010706138167182e1ca6d9c9ca0cf51cf_46.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/643_e8a6b9c0290fa5ab353ae603be8b83b22b8716e92f50d2bac406247a1b7c9dbd1002164e100ce4707ecd207ffb74881010706138167182e1ca6d9c9ca0cf51cf_46.jpg,"[[(881.82, 278.75), (901.0, 280.0), (898.5, 300.4), (879.83, 300.9)]]"
143,644_d43ac5ff858410b4205b54776f2526b2739b6c9ddf1a9b930d71278833fe9e86dcf199ae975d5bbbc594603e489fb4b6b85a7892aaef410e38f0fc79291ccff7_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/644_d43ac5ff858410b4205b54776f2526b2739b6c9ddf1a9b930d71278833fe9e86dcf199ae975d5bbbc594603e489fb4b6b85a7892aaef410e38f0fc79291ccff7_0.jpg,"[[(160.0, 253.0), (194.09, 251.43), (195.76, 279.55), (160.0, 279.0)], [(156.89, 301.18), (178.53, 299.74), (179.49, 289.64), (188.63, 289.64), (188.15, 300.22), (244.43, 303.11), (245.39, 287.23), (254.53, 287.23), (251.64, 300.22), (279.54, 301.66), (280.98, 380.54), (301.18, 381.02), (293.49, 395.93), (290.12, 399.78), (268.96, 396.42), (253.08, 419.5), (234.33, 415.17), (241.06, 393.05), (200.18, 389.2), (176.13, 409.4), (156.89, 410.84), (169.39, 389.2), (154.48, 384.39)]]"
144,645_d43ac5ff858410b4205b54776f2526b2739b6c9ddf1a9b930d71278833fe9e86dcf199ae975d5bbbc594603e489fb4b6b85a7892aaef410e38f0fc79291ccff7_16.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/645_d43ac5ff858410b4205b54776f2526b2739b6c9ddf1a9b930d71278833fe9e86dcf199ae975d5bbbc594603e489fb4b6b85a7892aaef410e38f0fc79291ccff7_16.jpg,"[[(166.0, 300.0), (191.23, 300.89), (194.12, 290.5), (201.62, 289.93), (202.77, 298.58), (253.56, 300.89), (256.45, 291.08), (264.53, 290.5), (265.11, 299.74), (298.01, 301.47), (296.85, 346.49), (298.01, 386.31), (285.31, 390.35), (288.77, 397.28), (274.0, 413.0), (251.26, 419.21), (252.41, 399.01), (265.69, 385.16), (213.16, 386.31), (194.0, 407.0), (169.3, 411.13), (165.83, 375.93)]]"
146,647_d43ac5ff858410b4205b54776f2526b2739b6c9ddf1a9b930d71278833fe9e86dcf199ae975d5bbbc594603e489fb4b6b85a7892aaef410e38f0fc79291ccff7_6.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/647_d43ac5ff858410b4205b54776f2526b2739b6c9ddf1a9b930d71278833fe9e86dcf199ae975d5bbbc594603e489fb4b6b85a7892aaef410e38f0fc79291ccff7_6.jpg,"[[(207.97, 291.08), (230.48, 291.66), (232.21, 280.69), (240.29, 281.85), (239.14, 291.66), (300.32, 292.24), (300.89, 278.96), (308.4, 280.69), (308.4, 291.66), (330.91, 293.97), (339.56, 335.52), (331.0, 374.0), (317.05, 397.28), (298.58, 403.63), (293.39, 393.24), (299.16, 375.93), (258.18, 375.93), (224.71, 394.4), (206.81, 395.55), (218.36, 380.54), (203.35, 369.58)]]"
