,name,path,person
1239,1950_b26a1d4be51bda4f78e85c33643fa688b90e59b334d735e19c62bb9ef8c4416cef7da8887ba9eb8db726e76bcbd90febb25cd1b1e246d24db23d265f6c1027cb_48.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1950_b26a1d4be51bda4f78e85c33643fa688b90e59b334d735e19c62bb9ef8c4416cef7da8887ba9eb8db726e76bcbd90febb25cd1b1e246d24db23d265f6c1027cb_48.jpg,"[[(294.91, 214.35), (298.01, 216.45), (298.91, 218.05), (299.71, 220.55), (300.11, 222.95), (300.31, 225.15), (300.31, 226.55), (300.51, 228.45), (300.21, 229.05), (298.61, 230.05), (300.01, 231.95), (301.91, 236.55), (302.61, 238.35), (302.21, 239.75), (299.91, 239.95), (298.61, 238.15), (298.01, 235.15), (297.61, 233.65), (298.81, 239.55), (296.11, 238.65), (296.01, 236.25), (295.51, 232.85), (295.41, 231.15), (295.41, 229.35), (295.61, 227.75), (296.31, 226.05), (297.61, 224.85), (297.71, 222.95), (297.21, 218.25), (297.01, 217.85), (295.01, 216.95), (294.31, 215.75), (294.11, 214.45)], [(175.12, 235.85), (174.19, 234.69), (174.19, 231.9), (175.82, 230.27), (177.45, 230.73), (178.84, 233.53), (181.4, 236.32), (182.8, 238.65), (183.96, 242.37), (183.96, 246.09), (183.96, 250.51), (183.5, 255.17), (184.89, 259.35), (186.29, 262.38), (186.29, 264.01), (185.59, 264.24), (182.1, 264.24), (180.7, 262.61), (180.01, 261.68), (179.0, 257.0), (179.0, 249.0), (178.38, 248.42), (177.21, 247.02), (176.98, 243.3), (175.12, 241.9), (173.26, 241.9), (172.56, 241.9), (172.1, 238.88)], [(290.34, 216.75), (289.4, 214.06), (290.21, 212.98), (291.96, 212.58), (293.44, 212.84), (293.98, 214.46), (294.65, 216.35), (296.67, 217.42), (297.07, 219.58), (297.48, 224.43), (296.0, 226.18), (295.32, 227.12), (294.92, 230.48), (295.59, 235.06), (295.59, 238.7), (295.32, 241.39), (293.71, 241.53), (293.17, 240.31), (293.17, 235.74), (293.17, 233.31), (292.36, 230.62), (292.36, 228.6), (291.01, 232.1), (291.01, 234.79), (291.82, 237.76), (291.96, 240.18), (291.01, 240.31), (289.67, 240.31), (288.99, 239.78), (289.13, 236.81), (289.26, 234.79), (287.24, 232.91), (287.11, 231.97), (288.59, 230.22), (289.26, 228.6), (289.26, 226.98), (289.4, 224.02), (289.4, 222.67), (289.4, 222.14), (288.46, 220.52), (288.05, 220.39), (287.92, 219.71), (289.4, 218.5), (289.67, 218.37)], [(264.47, 211.65), (264.01, 212.58), (262.38, 211.65), (261.45, 211.19), (261.45, 208.86), (262.38, 208.4), (263.78, 208.4), (265.4, 209.33), (266.34, 210.26), (267.5, 211.42), (267.5, 213.51), (267.73, 215.61), (267.96, 217.94), (268.2, 221.19), (267.96, 222.82), (267.96, 225.61), (268.66, 227.94), (268.9, 229.1), (268.66, 230.97), (266.34, 231.9), (266.34, 231.66), (266.34, 229.8), (265.4, 227.01), (264.01, 225.38), (264.01, 223.75), (264.01, 220.96), (264.71, 219.33), (263.08, 218.4), (261.91, 217.24), (262.38, 214.45), (262.38, 214.45)], [(237.27, 204.53), (236.6, 203.52), (235.26, 201.85), (235.59, 200.51), (237.6, 200.51), (240.28, 200.84), (240.62, 202.52), (243.97, 205.2), (243.97, 206.2), (244.3, 209.56), (241.62, 212.57), (243.0, 215.0), (242.0, 219.0), (242.0, 223.0), (239.95, 226.31), (239.28, 227.98), (236.6, 227.98), (234.0, 228.0), (236.93, 221.62), (236.26, 215.59), (234.92, 211.23), (234.92, 206.54)], [(212.47, 208.88), (212.14, 206.2), (213.14, 202.52), (215.49, 203.52), (216.83, 205.53), (218.84, 207.88), (218.5, 209.56), (216.49, 211.9), (214.48, 214.25), (215.0, 217.0), (215.0, 220.0), (216.0, 224.0), (217.0, 230.0), (212.0, 232.0), (208.0, 232.0), (209.12, 216.59), (209.12, 212.91), (208.11, 210.9)], [(190.09, 210.19), (189.08, 207.85), (189.08, 205.84), (192.43, 203.83), (194.78, 204.16), (193.77, 208.52), (194.78, 211.2), (197.46, 212.2), (195.78, 215.22), (195.78, 216.89), (196.79, 220.24), (198.0, 235.0), (195.0, 235.0), (191.0, 237.0), (191.43, 221.25), (190.09, 219.24), (188.75, 217.56), (188.41, 213.54), (189.42, 212.2)]]"
1244,1955_35c15137fa35120f83460282db3471329ab13f9da750e2f6debcddc9b07de9a305b12fec5069f193d1147624c900cf7eebcd200f0f35b5d73d62aee26af6b480_67.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1955_35c15137fa35120f83460282db3471329ab13f9da750e2f6debcddc9b07de9a305b12fec5069f193d1147624c900cf7eebcd200f0f35b5d73d62aee26af6b480_67.jpg,"[[(252.56, 220.87), (253.96, 219.47), (255.35, 219.47), (256.52, 219.01), (257.45, 221.57), (257.45, 224.36), (257.45, 225.99), (258.84, 228.31), (259.54, 230.41), (259.08, 234.6), (258.14, 238.09), (258.14, 242.04), (257.21, 243.44), (256.28, 244.6), (256.05, 247.63), (256.28, 250.65), (256.28, 253.68), (256.75, 255.54), (256.98, 258.1), (256.05, 259.49), (254.19, 259.49), (251.86, 258.56), (251.0, 260.0), (251.0, 246.0), (251.86, 237.85), (251.86, 232.73), (251.63, 229.48), (250.7, 226.92), (252.33, 222.96)], [(243.49, 224.59), (243.02, 222.96), (243.02, 220.63), (244.65, 218.77), (245.81, 216.68), (248.6, 218.31), (250.0, 220.17), (250.7, 223.43), (251.16, 226.22), (251.63, 230.64), (252.09, 234.13), (251.16, 244.83), (251.16, 249.02), (250.7, 254.84), (250.7, 258.33), (251.63, 259.96), (253.03, 261.12), (253.03, 263.22), (249.77, 263.22), (245.81, 263.22), (245.81, 249.49), (246.0, 256.0), (246.0, 264.0), (244.88, 263.92), (242.55, 264.15), (242.55, 262.75), (242.79, 259.26), (242.79, 253.68), (242.79, 249.72), (242.55, 245.3), (240.46, 242.28), (239.76, 240.88), (239.3, 233.2), (238.83, 231.11), (239.76, 228.55), (241.16, 226.68)], [(109.26, 214.21), (108.78, 212.28), (109.75, 208.42), (109.75, 206.01), (111.68, 204.56), (113.61, 205.04), (114.57, 210.83), (116.02, 213.24), (115.54, 217.59), (112.64, 229.17), (112.64, 236.41), (109.75, 248.95), (109.26, 253.29), (108.78, 253.29), (104.44, 250.88), (105.4, 239.3), (105.0, 231.0), (106.85, 226.27), (104.92, 220.97), (105.89, 217.1)], [(198.81, 209.93), (196.48, 209.23), (196.48, 207.6), (196.48, 205.28), (197.18, 204.58), (197.88, 203.88), (200.2, 203.18), (201.6, 204.81), (202.07, 208.07), (203.46, 211.09), (203.93, 211.56), (204.39, 216.45), (204.39, 218.08), (205.09, 219.24), (206.95, 221.33), (206.95, 223.43), (204.16, 224.36), (203.23, 224.59), (202.76, 230.41), (203.0, 237.16), (202.3, 240.88), (200.2, 240.41), (200.2, 237.16), (199.04, 240.88), (197.41, 240.88), (196.48, 237.85), (196.48, 235.06), (195.78, 232.5), (194.15, 230.64), (192.99, 228.08), (192.53, 223.43), (192.99, 220.87), (193.92, 216.68), (195.09, 215.05), (196.25, 212.49), (195.09, 211.56)], [(40.27, 264.39), (37.85, 263.91), (37.37, 258.6), (37.37, 252.33), (42.68, 252.81), (44.61, 256.19), (47.5, 266.32), (48.47, 278.38), (50.4, 288.52), (52.33, 299.61), (55.71, 310.23), (52.0, 314.0), (49.92, 299.13), (51.36, 314.09), (45.09, 313.12), (44.61, 306.37), (41.23, 294.31), (41.23, 286.1), (35.92, 275.97), (33.03, 271.63), (30.62, 269.22), (30.13, 263.91), (29.65, 260.53), (30.13, 260.53), (35.92, 262.94)], [(64.87, 217.59), (63.91, 213.73), (63.91, 208.42), (67.29, 206.49), (70.66, 206.97), (71.63, 211.31), (71.63, 215.17), (76.45, 220.0), (75.01, 227.72), (73.08, 237.37), (73.08, 246.54), (73.56, 254.26), (74.52, 259.57), (74.52, 259.57), (70.18, 261.01), (68.25, 261.01), (67.77, 255.71), (65.84, 247.99), (65.36, 239.78), (64.39, 235.44), (61.98, 233.51), (54.26, 229.17), (53.78, 226.27), (58.6, 223.38), (61.98, 222.41), (61.98, 222.41)], [(167.63, 203.42), (167.4, 201.79), (167.4, 200.16), (167.4, 198.06), (167.16, 196.2), (169.26, 195.5), (171.12, 196.67), (172.75, 199.23), (174.38, 202.02), (176.24, 204.35), (178.1, 208.3), (178.1, 209.0), (175.54, 212.96), (173.45, 215.98), (171.12, 219.24), (170.89, 222.73), (171.35, 227.85), (171.12, 232.97), (172.0, 238.0), (170.0, 239.0), (168.79, 238.09), (166.0, 239.0), (163.0, 239.0), (164.0, 224.0), (164.0, 219.0), (162.0, 216.0), (160.0, 214.0), (160.88, 210.16), (157.62, 207.6), (157.39, 205.04), (160.41, 203.18), (162.51, 202.95), (164.37, 202.95), (166.93, 204.81)]]"
1305,12_1866046a0d252145ddf2c8fa950323abc4f56d94f6ea9ea876e3ccabdfafe017d32376eee7e196e175f167acc7e8adda3e2967a383da1ee951d229a834fc7390_57.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/12_1866046a0d252145ddf2c8fa950323abc4f56d94f6ea9ea876e3ccabdfafe017d32376eee7e196e175f167acc7e8adda3e2967a383da1ee951d229a834fc7390_57.jpg,"[[(247.0, 187.0), (249.7, 189.47), (250.0, 192.51), (250.61, 196.15), (254.86, 199.19), (257.6, 202.23), (258.51, 208.6), (258.81, 214.07), (259.11, 219.54), (256.38, 222.88), (254.86, 229.26), (256.38, 234.12), (255.77, 239.58), (252.74, 241.41), (249.39, 240.8), (246.36, 242.62), (243.62, 238.67), (243.02, 239.58), (240.0, 240.0), (239.0, 239.0), (239.0, 234.0), (240.59, 228.95), (242.41, 225.61), (241.5, 222.27), (239.37, 220.75), (239.98, 215.59), (238.76, 212.86), (237.55, 208.0), (239.07, 201.01), (242.71, 197.67), (242.11, 195.85), (240.89, 192.81), (240.89, 189.16), (243.62, 186.43)]]"
1345,169_2f2c822ce4eda545ab1549c607c8327e69ca68143af8f239767c3c5702f6ed7265e050222be674be80e4203583747a5a583b3be9f664d18f72d066a3a1113fa3_20.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/169_2f2c822ce4eda545ab1549c607c8327e69ca68143af8f239767c3c5702f6ed7265e050222be674be80e4203583747a5a583b3be9f664d18f72d066a3a1113fa3_20.jpg,"[[(275.0, 308.0), (273.88, 299.01), (273.12, 293.44), (273.62, 287.37), (276.66, 286.35), (279.95, 289.9), (280.2, 295.47), (281.47, 299.01), (284.0, 308.0)]]"
1378,199_04fd40d4b3a18fbe48fd26242402c093b31afc2a88dfc54c8008a804bbc4ec51814f11dc057df67bf88ddaee520a183bea11d77f906479e31208fd77c6523d95_114.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/199_04fd40d4b3a18fbe48fd26242402c093b31afc2a88dfc54c8008a804bbc4ec51814f11dc057df67bf88ddaee520a183bea11d77f906479e31208fd77c6523d95_114.jpg,"[[(634.0, 263.0), (638.0, 248.0), (641.79, 236.03), (639.64, 226.35), (638.21, 214.89), (643.0, 208.0), (644.0, 201.0), (647.0, 200.0), (651.82, 200.56), (651.82, 203.78), (651.82, 208.08), (655.4, 215.25), (657.0, 225.0), (656.12, 231.73), (657.0, 237.0), (652.54, 238.9), (649.0, 250.0), (647.0, 260.0), (649.0, 264.0), (650.0, 266.0), (643.0, 265.0), (643.58, 253.23), (642.0, 254.0), (638.0, 263.0), (640.0, 265.77), (634.0, 265.0)], [(507.51, 210.05), (507.37, 201.84), (507.37, 196.37), (508.23, 191.91), (506.94, 188.88), (506.07, 184.71), (502.47, 184.85), (500.31, 187.88), (497.87, 191.04), (497.58, 193.78), (499.74, 197.24), (497.15, 200.26), (495.71, 204.15), (496.28, 208.18), (497.43, 212.36), (507.95, 211.64)]]"
1383,202_04fd40d4b3a18fbe48fd26242402c093b31afc2a88dfc54c8008a804bbc4ec51814f11dc057df67bf88ddaee520a183bea11d77f906479e31208fd77c6523d95_99.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/202_04fd40d4b3a18fbe48fd26242402c093b31afc2a88dfc54c8008a804bbc4ec51814f11dc057df67bf88ddaee520a183bea11d77f906479e31208fd77c6523d95_99.jpg,"[[(515.1, 196.87), (517.52, 196.87), (517.68, 194.29), (518.17, 189.44), (519.46, 185.89), (519.62, 190.41), (519.62, 196.39), (521.56, 196.39), (522.53, 192.51), (522.69, 185.08), (523.5, 180.88), (523.98, 176.19), (523.66, 171.5), (520.27, 167.63), (517.03, 168.27), (516.71, 171.67), (514.13, 175.87), (513.8, 180.07), (515.74, 181.36), (516.87, 186.05), (516.0, 190.0), (515.58, 197.2)]]"
1387,206_e22668d604d2a7412bf733137a1bc3c01323d657ea4af7782d00e8276fa6fe0ea3614bd3c08f19d024ad57a22b7389fe43ab2c628932cf132d6505412278c376_66.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/206_e22668d604d2a7412bf733137a1bc3c01323d657ea4af7782d00e8276fa6fe0ea3614bd3c08f19d024ad57a22b7389fe43ab2c628932cf132d6505412278c376_66.jpg,"[[(217.01, 302.26), (217.33, 294.51), (212.65, 290.14), (205.7, 284.97), (202.95, 283.03), (201.17, 278.02), (200.2, 272.05), (197.94, 267.36), (192.45, 266.88), (190.18, 268.17), (188.89, 275.12), (188.24, 279.16), (190.51, 279.64), (190.67, 284.33), (186.79, 285.94), (183.4, 288.21), (180.17, 293.21), (179.03, 297.58), (178.06, 300.49), (180.33, 301.94), (182.43, 308.08), (183.4, 311.64), (186.31, 315.03), (187.92, 317.78), (188.41, 324.4), (189.7, 328.44), (190.02, 335.39), (191.96, 342.66), (195.19, 347.19), (196.32, 356.4), (195.68, 361.57), (191.64, 366.42), (191.15, 368.68), (198.26, 369.32), (204.73, 369.32), (208.44, 367.71), (204.08, 362.38), (205.37, 355.43), (206.34, 347.02), (203.92, 335.23), (206.34, 327.63), (208.12, 320.69), (208.93, 316.65), (207.96, 306.47), (207.8, 298.55), (213.13, 300.65), (214.75, 307.11), (215.0, 308.0), (215.0, 307.0), (215.0, 307.0)], [(172.89, 291.28), (177.35, 290.72), (179.87, 289.88), (178.75, 284.86), (177.63, 277.88), (178.75, 269.78), (180.7, 270.34), (182.1, 263.36), (182.66, 257.21), (178.47, 255.54), (176.24, 250.23), (173.45, 249.67), (170.93, 251.07), (171.21, 255.54), (173.45, 258.61), (171.77, 262.8), (171.77, 269.22), (172.61, 273.97), (173.45, 276.48), (173.72, 283.46), (174.84, 286.25), (170.93, 289.88)]]"
1388,207_e370d865aafe8346550d1df13dac757320e250b1fba71b05f15f060af5c446ab16a8302ac1a015777b95db1681c558fd84ddf75e99336eb3b2c5d80006c47100_40.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/207_e370d865aafe8346550d1df13dac757320e250b1fba71b05f15f060af5c446ab16a8302ac1a015777b95db1681c558fd84ddf75e99336eb3b2c5d80006c47100_40.jpg,"[[(464.89, 249.29), (464.89, 255.49), (463.03, 264.84), (479.75, 264.84), (477.89, 249.3), (478.51, 235.67), (485.94, 238.83), (480.37, 217.1), (474.8, 214.62), (475.42, 208.49), (470.65, 206.88), (464.71, 211.15), (466.44, 214.37), (462.66, 219.57), (456.97, 218.34), (449.23, 224.34), (444.03, 234.74), (443.03, 244.22), (449.47, 252.95), (456.0, 255.0), (463.0, 250.0)]]"
1435,24_2f303f2d843efa196e575d019c28a311f1a82e19f48e4bacc4f40e9ff63cfcf56b2c708a09392fa6339027627006c610b548f94e8ee91202393920be822909d0_12.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/24_2f303f2d843efa196e575d019c28a311f1a82e19f48e4bacc4f40e9ff63cfcf56b2c708a09392fa6339027627006c610b548f94e8ee91202393920be822909d0_12.jpg,"[[(71.88, 200.51), (74.31, 201.48), (78.99, 200.99), (77.22, 199.22), (77.05, 187.74), (76.25, 185.97), (79.64, 185.0), (80.61, 180.96), (79.48, 176.92), (79.48, 172.39), (78.51, 169.97), (73.66, 169.48), (71.0, 174.0), (70.11, 178.86), (69.78, 183.87), (70.27, 186.45), (72.53, 187.42)]]"
1457,26_9613c171629f1843f367d28e3f9924fe8a57f02a458d628e2079575c6d90fc2f19d54b0c58107dd568227012157b351737d144ee664e416fc73ade8a60d58adb_23.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/26_9613c171629f1843f367d28e3f9924fe8a57f02a458d628e2079575c6d90fc2f19d54b0c58107dd568227012157b351737d144ee664e416fc73ade8a60d58adb_23.jpg,"[[(465.0, 264.0), (468.31, 265.87), (468.54, 256.8), (471.34, 256.1), (472.27, 259.82), (469.94, 261.22), (470.64, 263.78), (476.69, 263.78), (474.83, 254.7), (474.13, 250.51), (474.59, 247.02), (479.25, 246.79), (479.48, 242.83), (476.92, 238.88), (476.22, 231.43), (474.83, 224.92), (470.64, 222.12), (466.68, 222.59), (466.22, 226.55), (464.36, 229.57), (465.05, 239.81), (458.77, 246.56), (453.42, 249.81), (451.09, 252.14), (452.49, 255.63), (456.68, 251.44), (461.56, 246.56), (466.45, 243.76), (469.24, 242.37), (466.22, 253.07)], [(382.24, 255.86), (382.24, 246.09), (382.47, 238.88), (383.87, 234.22), (382.47, 226.78), (380.84, 223.05), (377.59, 223.29), (376.19, 227.71), (374.56, 229.1), (372.7, 231.43), (372.47, 234.46), (375.49, 234.69), (375.96, 241.2), (375.96, 247.95), (375.26, 254.0), (375.72, 255.63)]]"
1474,285_c5d388bd9006337c21332c4f87ee545b579dd93e758cf5ea281af6eac6693f1a0d690d5cb8b60c3b58ee846ad6f94e24a64e78577e477738ba62cc5671145601_20.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/285_c5d388bd9006337c21332c4f87ee545b579dd93e758cf5ea281af6eac6693f1a0d690d5cb8b60c3b58ee846ad6f94e24a64e78577e477738ba62cc5671145601_20.jpg,"[[(153.35, 222.88), (154.21, 212.13), (151.63, 205.68), (147.76, 200.95), (146.04, 195.79), (146.04, 192.35), (146.04, 183.32), (146.47, 178.59), (149.05, 177.3), (149.05, 173.86), (153.35, 172.14), (155.93, 172.14), (155.93, 175.58), (158.94, 178.16), (159.8, 178.59), (162.81, 183.32), (164.1, 185.9), (166.25, 191.92), (164.1, 192.35), (160.66, 195.79), (160.66, 197.94), (161.95, 203.96), (162.38, 206.54), (159.8, 209.55), (159.37, 215.57), (159.8, 218.15), (160.23, 221.16), (160.23, 225.46), (161.09, 227.61), (158.08, 229.33), (155.93, 227.18), (157.22, 221.16)]]"
1490,29_058a0988d8e10e28bfe9cd8b451e0feb1ea927236a0771e7a96e2b2925e1b88430e7f459e01157c9e578a6be416c7146672047bcdd12586c899a97e05846ac56_70.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/29_058a0988d8e10e28bfe9cd8b451e0feb1ea927236a0771e7a96e2b2925e1b88430e7f459e01157c9e578a6be416c7146672047bcdd12586c899a97e05846ac56_70.jpg,"[[(573.92, 372.77), (576.26, 364.73), (582.29, 355.35), (586.98, 348.64), (587.32, 344.29), (587.32, 339.26), (586.31, 330.89), (584.3, 326.53), (585.64, 332.23), (585.31, 336.25), (583.63, 339.93), (578.94, 338.59), (578.27, 334.91), (578.27, 330.89), (577.27, 326.53), (577.27, 317.15), (577.27, 311.45), (579.61, 305.09), (584.3, 296.71), (586.98, 288.33), (589.33, 283.98), (594.69, 279.95), (596.7, 277.61), (596.37, 272.92), (598.04, 268.56), (602.73, 263.2), (606.42, 263.2), (612.11, 265.21), (612.45, 269.9), (613.12, 274.59), (613.79, 278.95), (612.11, 281.29), (610.77, 284.31), (610.77, 284.98), (611.44, 289.67), (614.46, 293.69), (615.47, 296.71), (615.47, 300.06), (615.47, 302.74), (615.47, 305.76), (615.47, 308.44), (614.46, 312.12), (614.46, 316.14), (615.47, 321.17), (615.47, 323.85), (615.13, 326.53), (614.8, 329.55), (614.8, 332.56), (612.11, 333.57), (608.43, 332.9), (609.43, 327.2), (607.42, 327.87), (605.75, 333.9), (604.07, 337.25), (603.07, 342.28), (601.06, 346.97), (600.39, 349.99), (600.05, 355.35), (599.72, 357.69), (599.72, 361.04), (599.72, 365.06), (599.38, 370.09), (599.05, 375.79), (599.05, 378.13), (599.38, 383.16), (601.06, 388.18), (601.73, 389.86), (601.73, 392.2), (598.38, 392.54), (596.03, 392.87), (592.35, 393.21), (588.99, 393.21), (589.33, 388.18), (590.0, 382.82), (589.33, 374.45), (589.33, 369.75), (589.66, 363.72), (590.0, 360.37), (587.65, 363.72), (585.31, 367.41), (583.63, 370.76), (582.29, 374.11), (586.0, 377.0), (585.0, 379.0), (580.95, 379.81), (579.28, 380.48), (574.25, 378.47), (571.57, 377.46)], [(554.46, 239.51), (554.26, 237.41), (554.06, 236.01), (553.86, 235.01), (554.36, 234.21), (555.06, 233.71), (554.96, 232.31), (554.16, 231.11), (554.06, 228.61), (556.16, 227.51), (558.06, 227.71), (558.86, 229.11), (559.36, 229.11), (558.96, 231.01), (558.66, 231.61), (561.16, 233.51), (561.26, 233.81), (561.96, 235.91), (562.46, 237.11), (563.16, 238.11), (563.56, 239.51), (562.16, 240.21), (561.0, 241.0), (559.0, 241.0), (557.66, 240.71), (556.06, 240.91), (554.66, 240.91)], [(611.29, 244.81), (611.29, 242.11), (611.29, 239.61), (611.59, 237.31), (613.39, 236.71), (612.89, 234.61), (613.09, 232.71), (614.49, 231.41), (617.59, 232.11), (617.59, 232.91), (617.29, 234.41), (617.19, 235.81), (616.29, 236.61), (616.99, 237.41), (618.69, 238.01), (618.49, 239.31), (618.49, 241.81), (618.39, 242.91), (618.09, 244.61), (618.09, 245.51), (617.39, 247.01), (616.39, 248.11), (615.29, 250.41), (613.29, 252.01), (612.89, 253.91), (612.59, 255.31), (611.09, 255.21), (611.59, 252.71), (611.99, 251.41), (612.39, 249.01), (612.29, 246.61), (611.29, 246.01), (611.19, 250.81), (611.19, 252.01), (611.09, 253.61), (610.39, 254.91), (609.19, 253.51), (609.99, 252.21), (610.69, 249.31), (610.49, 248.51), (610.49, 247.61)], [(374.5, 250.8), (374.9, 246.3), (376.1, 242.3), (376.6, 241.2), (376.8, 239.6), (376.1, 238.1), (375.4, 237.0), (374.0, 237.2), (373.9, 235.0), (374.0, 232.3), (374.2, 230.8), (375.1, 229.6), (376.2, 229.0), (377.5, 228.2), (377.7, 226.9), (377.8, 226.0), (379.4, 225.0), (381.1, 225.0), (381.6, 225.6), (381.8, 226.9), (382.1, 228.4), (382.8, 229.6), (383.1, 230.2), (383.4, 231.9), (383.7, 232.6), (384.2, 233.3), (384.3, 233.7), (384.6, 234.8), (384.6, 237.0), (384.6, 237.0), (384.6, 237.6), (384.2, 239.9), (383.4, 240.0), (381.3, 239.2), (381.3, 239.6), (381.3, 241.1), (381.3, 242.4), (381.3, 244.8), (380.9, 246.1), (380.9, 247.3), (380.9, 248.0), (380.9, 249.2), (381.3, 250.2), (382.4, 251.8), (382.5, 253.2), (382.2, 254.0), (380.9, 254.1), (379.2, 253.7), (378.2, 253.7), (378.2, 251.7), (378.2, 250.2), (377.5, 247.9), (377.0, 248.7), (377.4, 251.2), (377.4, 252.7), (376.9, 253.6), (375.3, 253.8), (373.1, 253.9), (372.3, 253.9), (373.0, 252.7), (374.3, 252.1), (374.7, 251.9)]]"
1537,348_acd6b91de2ed41eabb7c965928389040dc2631e7b1c55b4f2b8a7db5dff9d5a3e30c635220090a2b5ea16fddee3aba12ec258a1d3dcfb090d76aaafb62d1adaf_22.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/348_acd6b91de2ed41eabb7c965928389040dc2631e7b1c55b4f2b8a7db5dff9d5a3e30c635220090a2b5ea16fddee3aba12ec258a1d3dcfb090d76aaafb62d1adaf_22.jpg,"[[(560.85, 356.05), (551.13, 356.05), (551.13, 346.0), (556.49, 337.96), (563.86, 332.26), (571.91, 332.26), (573.25, 337.29), (571.91, 339.63), (567.21, 339.3), (561.52, 339.63), (560.85, 346.67), (563.53, 344.99), (576.6, 338.29), (579.95, 337.96), (579.28, 325.89), (580.62, 324.55), (580.28, 322.21), (590.34, 319.86), (597.04, 320.53), (596.7, 331.59), (595.03, 337.62), (595.03, 340.97), (603.4, 344.32), (606.42, 347.34), (606.42, 355.72), (606.75, 370.46), (600.39, 378.84), (602.4, 382.86), (603.07, 388.89), (599.38, 392.91), (596.03, 400.62), (591.68, 410.0), (590.67, 416.7), (591.68, 430.1), (592.35, 439.48), (586.98, 446.52), (581.62, 449.87), (577.6, 461.93), (580.62, 466.63), (581.62, 471.99), (574.92, 473.33), (562.19, 475.0), (567.21, 468.97), (566.88, 459.25), (565.87, 450.54), (564.53, 437.47), (563.86, 416.7), (569.9, 400.28), (571.91, 386.88), (565.87, 375.82), (561.52, 362.75), (560.51, 360.07)]]"
1538,349_acd6b91de2ed41eabb7c965928389040dc2631e7b1c55b4f2b8a7db5dff9d5a3e30c635220090a2b5ea16fddee3aba12ec258a1d3dcfb090d76aaafb62d1adaf_54.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/349_acd6b91de2ed41eabb7c965928389040dc2631e7b1c55b4f2b8a7db5dff9d5a3e30c635220090a2b5ea16fddee3aba12ec258a1d3dcfb090d76aaafb62d1adaf_54.jpg,"[[(650.58, 349.77), (654.71, 319.84), (653.68, 319.84), (655.0, 294.0), (667.0, 290.0), (670.19, 278.56), (673.28, 272.37), (679.48, 270.82), (682.57, 282.17), (678.44, 287.85), (685.15, 290.94), (690.83, 299.72), (692.89, 310.04), (693.41, 317.26), (693.41, 333.26), (693.92, 345.12), (685.67, 345.64), (685.67, 317.78), (683.09, 327.58), (683.09, 355.96), (683.09, 366.79), (676.38, 370.92), (672.77, 374.53), (672.77, 388.98), (669.16, 392.59), (669.16, 404.46), (662.45, 404.46), (660.9, 395.17), (660.39, 386.4), (659.87, 381.24), (648.52, 382.79), (648.52, 374.02), (650.07, 360.6)]]"
1544,354_003a281e93f364133ae07718fd150c081a8d815208e53f853f2d01f74f8dcbd7a48f69598b0b51f50bca47f627bce3e65d6d5afccb23a68f38541fe856e57478_31.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/354_003a281e93f364133ae07718fd150c081a8d815208e53f853f2d01f74f8dcbd7a48f69598b0b51f50bca47f627bce3e65d6d5afccb23a68f38541fe856e57478_31.jpg,"[[(426.19, 284.72), (431.78, 276.81), (438.53, 269.13), (437.36, 267.27), (439.69, 262.15), (437.36, 259.12), (438.53, 257.03), (440.62, 253.3), (441.78, 240.97), (437.83, 238.88), (434.34, 235.39), (441.09, 233.53), (445.04, 231.43), (447.83, 230.73), (450.39, 230.27), (452.02, 233.53), (454.12, 241.2), (455.28, 244.46), (457.38, 247.02), (459.24, 250.51), (461.1, 261.45), (460.4, 269.59), (459.24, 276.11), (457.38, 278.9), (459.24, 285.42), (461.8, 286.58), (461.8, 288.21), (458.54, 288.21), (456.68, 292.4), (455.28, 294.49), (455.28, 300.31), (455.51, 307.29), (450.63, 302.87), (440.62, 295.42), (438.99, 290.3), (437.83, 283.32), (439.23, 274.25), (435.27, 280.3), (432.48, 284.49), (430.85, 288.67), (426.19, 289.37)]]"
