,name,path,drum
93,594_6362a00b3b932115dfbd1eb60abe38a7df9f9ea296f0d147d9490fe134281db3c98d0a3d43a7273545fde1bdeebf149822d58b7706ad683639751ec67d03fc01_40.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/594_6362a00b3b932115dfbd1eb60abe38a7df9f9ea296f0d147d9490fe134281db3c98d0a3d43a7273545fde1bdeebf149822d58b7706ad683639751ec67d03fc01_40.jpg,"[[(323.71, 449.69), (325.32, 440.84), (325.32, 425.97), (341.01, 425.97), (344.22, 445.27), (348.0, 451.0), (342.21, 454.52), (326.53, 453.71)], [(367.14, 449.29), (369.96, 447.28), (373.17, 427.98), (385.64, 425.97), (388.85, 446.47), (392.47, 450.49), (392.07, 453.31), (368.75, 454.52)], [(313.34, 434.11), (315.29, 419.59), (324.51, 419.59), (325.9, 436.62), (312.5, 437.74)], [(366.11, 436.34), (366.44, 418.14), (377.0, 418.0), (378.0, 436.0)], [(359.41, 428.24), (359.41, 415.96), (369.46, 415.96), (370.0, 429.0)]]"
94,595_6362a00b3b932115dfbd1eb60abe38a7df9f9ea296f0d147d9490fe134281db3c98d0a3d43a7273545fde1bdeebf149822d58b7706ad683639751ec67d03fc01_48.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/595_6362a00b3b932115dfbd1eb60abe38a7df9f9ea296f0d147d9490fe134281db3c98d0a3d43a7273545fde1bdeebf149822d58b7706ad683639751ec67d03fc01_48.jpg,"[[(126.83, 453.34), (130.69, 449.96), (132.14, 425.36), (146.61, 423.91), (149.02, 450.93), (154.81, 458.65), (125.86, 457.68)], [(172.67, 437.42), (174.11, 422.94), (183.76, 422.46), (185.21, 436.45), (189.55, 438.87), (189.55, 440.8), (171.22, 439.83)]]"
95,596_6362a00b3b932115dfbd1eb60abe38a7df9f9ea296f0d147d9490fe134281db3c98d0a3d43a7273545fde1bdeebf149822d58b7706ad683639751ec67d03fc01_64.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/596_6362a00b3b932115dfbd1eb60abe38a7df9f9ea296f0d147d9490fe134281db3c98d0a3d43a7273545fde1bdeebf149822d58b7706ad683639751ec67d03fc01_64.jpg,"[[(283.06, 438.96), (284.51, 421.59), (296.09, 422.07), (297.06, 438.48)], [(313.46, 429.31), (313.94, 417.73), (320.22, 417.25), (323.11, 427.38)], [(2.73, 427.38), (2.73, 405.19), (16.72, 407.12), (16.72, 428.35)], [(113.22, 428.83), (113.22, 417.25), (121.42, 416.77), (121.91, 429.31)], [(221.79, 457.3), (221.0, 428.0), (238.67, 430.76), (240.12, 455.37), (245.91, 458.75), (226.61, 461.16)]]"
96,597_e3b55b811fa0eed8ba5b6db2b4f222c86f1de4032bc223e6f21427a632365a740d397bee92127e32154830ce2c3316ea7ba9405a722aeed40d3eaf85f18829e5_24.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/597_e3b55b811fa0eed8ba5b6db2b4f222c86f1de4032bc223e6f21427a632365a740d397bee92127e32154830ce2c3316ea7ba9405a722aeed40d3eaf85f18829e5_24.jpg,"[[(529.12, 399.17), (532.13, 394.48), (534.14, 363.66), (554.58, 362.99), (554.58, 393.14), (561.28, 396.49), (562.29, 405.54), (529.12, 405.88)], [(466.46, 371.7), (468.13, 352.6), (481.54, 351.59), (481.87, 371.7)]]"
97,598_e3b55b811fa0eed8ba5b6db2b4f222c86f1de4032bc223e6f21427a632365a740d397bee92127e32154830ce2c3316ea7ba9405a722aeed40d3eaf85f18829e5_35.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/598_e3b55b811fa0eed8ba5b6db2b4f222c86f1de4032bc223e6f21427a632365a740d397bee92127e32154830ce2c3316ea7ba9405a722aeed40d3eaf85f18829e5_35.jpg,"[[(507.43, 422.66), (506.85, 410.5), (510.33, 374.03), (531.75, 374.03), (536.38, 416.29), (539.86, 426.72)], [(425.65, 371.5), (426.65, 351.73), (440.39, 351.39), (442.4, 374.18)], [(414.59, 360.41), (413.58, 345.03), (421.29, 344.69), (424.0, 361.0)]]"
98,599_e3b55b811fa0eed8ba5b6db2b4f222c86f1de4032bc223e6f21427a632365a740d397bee92127e32154830ce2c3316ea7ba9405a722aeed40d3eaf85f18829e5_46.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/599_e3b55b811fa0eed8ba5b6db2b4f222c86f1de4032bc223e6f21427a632365a740d397bee92127e32154830ce2c3316ea7ba9405a722aeed40d3eaf85f18829e5_46.jpg,"[[(401.7, 412.94), (408.65, 405.41), (413.28, 360.83), (437.02, 360.25), (439.92, 403.09), (442.81, 414.09), (424.28, 419.31)]]"
100,601_7a1ff0af1a5800f916bb24e2af61296a7100fbf699a198df308b49fbd849d8c4984df4f35a7b9dc65d73c92ef045e8201347652fb6bd7367f5aebf62d7c68315_39.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/601_7a1ff0af1a5800f916bb24e2af61296a7100fbf699a198df308b49fbd849d8c4984df4f35a7b9dc65d73c92ef045e8201347652fb6bd7367f5aebf62d7c68315_39.jpg,"[[(60.95, 436.1), (83.47, 434.89), (91.91, 430.47), (79.85, 383.02), (72.21, 379.4), (56.0, 387.0)], [(246.92, 420.18), (258.58, 424.2), (270.0, 423.0), (267.42, 380.37), (247.72, 381.17)], [(304.42, 388.41), (317.28, 388.81), (315.27, 365.89), (305.22, 365.89)], [(329.0, 377.0), (334.97, 376.35), (333.77, 364.29), (328.54, 363.48)], [(445.14, 375.55), (450.72, 375.55), (450.72, 364.38), (445.97, 364.66)], [(425.87, 369.13), (430.0, 369.0), (431.17, 361.03), (426.15, 360.19)], [(339.59, 370.8), (343.78, 370.8), (342.94, 359.36), (339.59, 359.08)]]"
101,602_7a1ff0af1a5800f916bb24e2af61296a7100fbf699a198df308b49fbd849d8c4984df4f35a7b9dc65d73c92ef045e8201347652fb6bd7367f5aebf62d7c68315_52.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/602_7a1ff0af1a5800f916bb24e2af61296a7100fbf699a198df308b49fbd849d8c4984df4f35a7b9dc65d73c92ef045e8201347652fb6bd7367f5aebf62d7c68315_52.jpg,"[[(239.54, 442.26), (250.6, 446.29), (268.36, 445.95), (269.7, 438.58), (270.71, 394.01), (262.33, 390.33), (260.32, 386.98), (252.95, 386.64), (248.59, 391.33), (245.24, 392.34)], [(296.17, 392.34), (304.88, 394.68), (310.92, 393.34), (309.24, 370.22), (297.85, 369.89)], [(315.94, 379.94), (323.31, 379.61), (323.65, 365.2), (317.62, 365.2)]]"
102,603_7a1ff0af1a5800f916bb24e2af61296a7100fbf699a198df308b49fbd849d8c4984df4f35a7b9dc65d73c92ef045e8201347652fb6bd7367f5aebf62d7c68315_72.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/603_7a1ff0af1a5800f916bb24e2af61296a7100fbf699a198df308b49fbd849d8c4984df4f35a7b9dc65d73c92ef045e8201347652fb6bd7367f5aebf62d7c68315_72.jpg,"[[(275.0, 390.0), (278.2, 391.39), (285.84, 391.39), (288.25, 388.57), (288.25, 369.27), (276.15, 367.66)], [(306.75, 370.88), (312.38, 370.88), (311.57, 360.02), (307.55, 360.02)], [(517.84, 415.11), (533.53, 415.91), (533.89, 382.54), (521.87, 380.53)], [(222.0, 417.0), (217.89, 420.34), (225.52, 424.36), (239.2, 423.55), (244.42, 422.35), (241.97, 417.52), (242.81, 384.55), (240.36, 381.74), (224.32, 380.93)]]"
106,607_f69fa6c82ae8a8b0595887bcfdfaebe2bfd8161f450217c83707918f8c4978f0540d7c7e0ccc3d57b7b8c791fdcce8ba85f5f55c9429d7c7b3e4ff54e2c61ed8_36.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/607_f69fa6c82ae8a8b0595887bcfdfaebe2bfd8161f450217c83707918f8c4978f0540d7c7e0ccc3d57b7b8c791fdcce8ba85f5f55c9429d7c7b3e4ff54e2c61ed8_36.jpg,"[[(515.54, 342.76), (510.33, 353.76), (514.96, 365.34), (538.7, 368.82), (561.86, 367.66), (575.17, 359.55), (576.91, 352.02), (573.44, 345.66), (563.02, 341.02), (568.81, 281.38), (566.49, 272.7), (553.75, 269.8), (540.43, 269.8), (529.43, 276.75), (523.06, 338.13)], [(451.27, 261.12), (448.95, 268.07), (453.0, 274.0), (468.64, 273.86), (477.9, 272.12), (484.27, 269.23), (477.9, 264.59), (477.32, 218.27), (472.69, 215.96), (461.11, 214.8), (453.0, 217.69)], [(422.0, 199.0), (425.85, 200.43), (435.9, 200.43), (436.7, 196.82), (433.89, 175.5), (421.83, 174.7)]]"
107,608_f69fa6c82ae8a8b0595887bcfdfaebe2bfd8161f450217c83707918f8c4978f0540d7c7e0ccc3d57b7b8c791fdcce8ba85f5f55c9429d7c7b3e4ff54e2c61ed8_4.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/608_f69fa6c82ae8a8b0595887bcfdfaebe2bfd8161f450217c83707918f8c4978f0540d7c7e0ccc3d57b7b8c791fdcce8ba85f5f55c9429d7c7b3e4ff54e2c61ed8_4.jpg,"[[(681.13, 329.44), (674.19, 328.28), (688.66, 268.65), (690.4, 262.28), (700.82, 260.54), (711.82, 260.54), (717.61, 268.65), (713.56, 301.65), (704.29, 301.65), (689.82, 313.81)], [(408.86, 200.1), (417.39, 201.07), (422.82, 200.29), (424.0, 177.0), (422.63, 173.92), (418.75, 173.34), (413.51, 173.53), (409.83, 174.5)], [(400.91, 188.66), (409.25, 187.88), (409.83, 174.31), (411.77, 173.14), (412.16, 168.29), (400.71, 167.91)], [(393.0, 180.0), (401.1, 179.15), (400.91, 167.52), (404.59, 167.52), (404.01, 163.06), (400.71, 161.51), (395.09, 162.09), (392.76, 162.48)], [(552.01, 265.75), (549.12, 271.54), (562.44, 277.91), (580.97, 277.91), (589.07, 274.44), (582.12, 266.91), (582.12, 222.9), (575.17, 220.01), (559.54, 221.75)], [(445.75, 238.34), (443.07, 240.35), (448.77, 246.38), (462.5, 246.04), (471.22, 243.03), (467.19, 238.34), (464.51, 200.14), (461.5, 198.8), (452.45, 198.8), (445.41, 201.81)], [(422.4, 217.4), (428.09, 221.42), (442.16, 221.42), (441.83, 213.71), (440.49, 187.24), (436.8, 183.22), (430.1, 183.22), (423.74, 186.9)]]"
108,609_9fae835108dcbf7059e9cd100c7f539d68f6d3102d4db7551b1bb37ada341686f4c67d7f4c5daceb5992f482cf1fe6872a6ff44161f95e9046d30d76bac962ed_1.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/609_9fae835108dcbf7059e9cd100c7f539d68f6d3102d4db7551b1bb37ada341686f4c67d7f4c5daceb5992f482cf1fe6872a6ff44161f95e9046d30d76bac962ed_1.jpg,"[[(330.72, 217.9), (329.32, 218.5), (328.92, 219.71), (330.02, 220.4), (335.12, 220.0), (336.72, 219.5), (336.32, 217.21), (336.82, 210.21), (331.92, 209.9), (331.0, 211.0)], [(316.0, 232.0), (312.52, 232.9), (312.62, 234.0), (317.42, 234.1), (326.32, 233.71), (325.62, 232.5), (323.72, 232.0), (323.02, 219.1), (321.0, 218.0), (318.22, 217.6), (315.82, 219.4)], [(65.92, 260.36), (64.75, 262.45), (68.48, 263.38), (74.0, 262.0), (71.74, 243.14), (65.22, 244.07)], [(282.0, 257.0), (278.22, 256.95), (279.0, 260.63), (287.14, 261.22), (296.26, 260.44), (301.69, 258.89), (300.33, 256.95), (296.26, 256.37), (294.51, 235.43), (289.27, 234.84), (287.53, 233.68), (282.68, 236.01)], [(9.15, 280.56), (14.17, 280.56), (18.86, 278.88), (16.18, 275.87), (17.0, 259.0), (8.81, 259.45)], [(74.99, 261.05), (82.0, 260.0), (80.0, 242.0), (74.06, 242.21)], [(336.63, 213.92), (340.19, 213.28), (339.54, 206.49), (336.8, 206.17)], [(150.25, 357.45), (144.22, 365.49), (147.84, 372.73), (161.11, 378.76), (181.62, 376.75), (196.49, 369.51), (195.29, 362.28), (184.83, 357.05), (176.79, 307.59), (167.95, 304.78), (153.87, 304.37), (147.84, 310.41)]]"
109,610_9fae835108dcbf7059e9cd100c7f539d68f6d3102d4db7551b1bb37ada341686f4c67d7f4c5daceb5992f482cf1fe6872a6ff44161f95e9046d30d76bac962ed_10.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/610_9fae835108dcbf7059e9cd100c7f539d68f6d3102d4db7551b1bb37ada341686f4c67d7f4c5daceb5992f482cf1fe6872a6ff44161f95e9046d30d76bac962ed_10.jpg,"[[(96.49, 247.16), (103.0, 247.0), (100.51, 234.29), (94.48, 234.29)], [(340.0, 213.0), (344.33, 213.05), (343.16, 205.49), (340.0, 206.0)], [(298.09, 249.2), (294.74, 250.6), (297.53, 252.83), (305.63, 252.55), (311.22, 252.55), (316.24, 250.88), (311.5, 249.76), (310.66, 230.21), (299.0, 231.0)], [(221.18, 325.28), (214.75, 329.3), (217.16, 337.35), (233.65, 340.97), (254.15, 338.15), (260.59, 333.73), (260.18, 328.9), (252.14, 326.09), (247.32, 282.66), (243.7, 279.45), (232.84, 279.04), (227.62, 280.25), (223.19, 283.47)], [(236.0, 220.0), (240.32, 220.08), (240.09, 211.93), (235.67, 212.16)], [(148.0, 240.0), (156.0, 240.0), (154.8, 226.25), (149.17, 226.65)], [(267.46, 213.65), (271.14, 213.65), (270.95, 206.86), (268.04, 206.86)], [(67.14, 260.83), (75.99, 259.62), (73.57, 242.33), (70.36, 241.13), (68.35, 242.33)], [(213.75, 225.38), (219.0, 226.0), (219.0, 216.0), (214.21, 216.07)], [(273.86, 212.29), (277.16, 211.91), (276.19, 206.48), (273.47, 206.48)]]"
110,611_9fae835108dcbf7059e9cd100c7f539d68f6d3102d4db7551b1bb37ada341686f4c67d7f4c5daceb5992f482cf1fe6872a6ff44161f95e9046d30d76bac962ed_22.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/611_9fae835108dcbf7059e9cd100c7f539d68f6d3102d4db7551b1bb37ada341686f4c67d7f4c5daceb5992f482cf1fe6872a6ff44161f95e9046d30d76bac962ed_22.jpg,"[[(96.0, 253.0), (95.0, 258.0), (99.0, 259.0), (107.66, 256.1), (105.0, 237.0), (95.6, 238.67)], [(136.21, 245.07), (145.25, 245.41), (143.91, 230.66), (136.21, 230.66)], [(147.26, 243.4), (155.31, 243.06), (152.96, 227.98), (145.59, 228.32)], [(209.0, 227.0), (214.79, 226.45), (214.1, 216.68), (208.98, 216.91)], [(275.3, 282.98), (270.08, 284.99), (276.11, 288.61), (288.97, 289.01), (297.42, 288.21), (303.45, 285.8), (300.23, 282.18), (295.41, 282.18), (292.59, 252.42), (287.77, 251.22), (287.37, 249.61), (281.74, 250.82), (280.53, 251.62), (276.51, 253.23)], [(331.67, 216.88), (330.06, 218.49), (332.48, 219.14), (336.04, 218.66), (337.65, 218.49), (336.36, 217.04), (336.0, 210.0), (331.67, 209.77)]]"
111,612_9fae835108dcbf7059e9cd100c7f539d68f6d3102d4db7551b1bb37ada341686f4c67d7f4c5daceb5992f482cf1fe6872a6ff44161f95e9046d30d76bac962ed_45.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/612_9fae835108dcbf7059e9cd100c7f539d68f6d3102d4db7551b1bb37ada341686f4c67d7f4c5daceb5992f482cf1fe6872a6ff44161f95e9046d30d76bac962ed_45.jpg,"[[(107.32, 246.71), (105.98, 249.06), (111.34, 249.06), (119.05, 248.39), (119.39, 246.71), (115.7, 244.37), (115.37, 230.63), (106.99, 231.64)], [(271.0, 309.0), (282.66, 294.52), (284.67, 294.52), (292.71, 293.72), (301.16, 296.53), (305.58, 310.61), (305.58, 316.64), (303.97, 323.07), (298.34, 326.69), (281.86, 327.49), (275.02, 318.65)], [(340.04, 205.72), (344.0, 206.0), (343.41, 199.39), (340.0, 199.0)], [(327.22, 215.1), (325.67, 216.07), (329.55, 216.66), (335.17, 216.46), (334.2, 214.33), (334.2, 207.35), (332.07, 206.18), (328.0, 207.0)]]"
112,613_41203bebfe2e9e2692024f2e6778884065c7609cace830abd6bd37c9a828d722b3aadeec07a7b0cd969ea6d19eb6f6c4583ccc72439cbe2ea3cf4eafec3ec3b0_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/613_41203bebfe2e9e2692024f2e6778884065c7609cace830abd6bd37c9a828d722b3aadeec07a7b0cd969ea6d19eb6f6c4583ccc72439cbe2ea3cf4eafec3ec3b0_0.jpg,"[[(616.97, 221.58), (613.0, 222.0), (613.0, 228.0), (623.0, 233.31), (635.4, 233.98), (640.0, 234.0), (641.0, 228.0), (636.41, 226.61), (636.41, 200.14), (631.38, 188.08), (622.33, 188.08)], [(503.31, 163.89), (500.0, 166.0), (504.67, 167.97), (512.81, 168.74), (521.73, 168.35), (522.51, 166.8), (517.08, 165.44), (515.72, 145.28), (513.78, 144.31), (512.81, 142.37), (510.1, 142.56), (506.22, 143.92)], [(458.69, 140.82), (457.0, 140.82), (456.22, 141.72), (457.12, 143.63), (460.82, 143.97), (466.54, 144.53), (470.0, 144.0), (469.0, 143.0), (468.0, 142.4), (466.77, 127.81), (460.15, 127.92)], [(431.87, 131.06), (430.63, 132.3), (434.11, 133.31), (438.04, 133.19), (441.97, 132.97), (441.52, 131.4), (439.05, 131.17), (439.16, 121.75), (433.55, 121.75)], [(416.0, 127.0), (421.88, 126.8), (424.57, 126.35), (422.11, 125.23), (422.0, 117.0), (417.06, 116.92)], [(406.0, 123.0), (412.01, 122.65), (411.89, 114.45), (406.39, 114.12)], [(399.44, 119.73), (404.0, 120.0), (404.0, 112.0), (399.21, 112.43)]]"
113,614_41203bebfe2e9e2692024f2e6778884065c7609cace830abd6bd37c9a828d722b3aadeec07a7b0cd969ea6d19eb6f6c4583ccc72439cbe2ea3cf4eafec3ec3b0_13.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/614_41203bebfe2e9e2692024f2e6778884065c7609cace830abd6bd37c9a828d722b3aadeec07a7b0cd969ea6d19eb6f6c4583ccc72439cbe2ea3cf4eafec3ec3b0_13.jpg,"[[(604.0, 213.0), (598.62, 213.05), (601.18, 218.63), (612.11, 221.66), (623.28, 223.05), (626.54, 220.96), (624.45, 216.77), (621.66, 215.84), (621.66, 181.64), (621.19, 178.61), (615.84, 176.05), (611.88, 175.59), (607.69, 175.59), (606.0, 179.0)]]"
114,615_41203bebfe2e9e2692024f2e6778884065c7609cace830abd6bd37c9a828d722b3aadeec07a7b0cd969ea6d19eb6f6c4583ccc72439cbe2ea3cf4eafec3ec3b0_52.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/615_41203bebfe2e9e2692024f2e6778884065c7609cace830abd6bd37c9a828d722b3aadeec07a7b0cd969ea6d19eb6f6c4583ccc72439cbe2ea3cf4eafec3ec3b0_52.jpg,"[[(449.29, 137.38), (457.0, 139.0), (457.51, 137.11), (457.78, 124.32), (454.68, 123.78), (450.5, 124.18)], [(654.76, 237.25), (665.81, 243.84), (674.15, 242.68), (673.95, 239.38), (671.63, 237.25), (674.15, 204.67), (672.4, 201.57), (668.52, 197.89), (663.68, 198.66), (659.22, 199.44)], [(527.36, 166.67), (532.79, 168.02), (539.77, 168.02), (539.57, 161.82), (539.38, 144.75), (536.28, 143.78), (530.0, 145.0)]]"
115,616_78bb0924d03db74b1dc2ada4d6d7fe176e2e669c21111224825824165f7c164ce9572f4395ae346660e83c85f16cbe70e3931407edbe12c783bf30e0dabfb820_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/616_78bb0924d03db74b1dc2ada4d6d7fe176e2e669c21111224825824165f7c164ce9572f4395ae346660e83c85f16cbe70e3931407edbe12c783bf30e0dabfb820_0.jpg,"[[(199.2, 248.52), (201.44, 248.29), (201.89, 243.02), (199.87, 242.91)], [(179.03, 248.52), (182.59, 248.36), (181.94, 243.02), (179.2, 242.86)], [(507.42, 255.83), (512.0, 256.0), (512.08, 245.55), (507.81, 245.16)], [(492.0, 255.0), (496.18, 255.24), (496.37, 246.71), (492.0, 246.0)], [(404.0, 278.0), (408.47, 279.8), (414.62, 278.69), (413.5, 261.1), (409.59, 259.7), (405.68, 259.98)], [(308.67, 259.74), (315.26, 259.74), (313.0, 247.0), (307.89, 246.56)], [(179.59, 297.42), (179.31, 299.38), (184.33, 300.77), (189.92, 301.33), (195.5, 299.38), (192.99, 296.86), (191.87, 277.04), (188.8, 273.69), (185.45, 273.69), (180.7, 274.81)], [(154.0, 311.0), (156.26, 313.9), (164.95, 314.86), (171.0, 312.0), (167.84, 308.11), (167.36, 283.5), (164.46, 280.12), (157.23, 280.6), (154.81, 282.05)], [(88.71, 329.82), (95.46, 333.2), (106.56, 330.78), (105.11, 322.1), (102.22, 296.04), (99.32, 293.15), (95.95, 291.7), (91.6, 292.18), (90.64, 296.53), (88.23, 296.53)], [(43.0, 354.0), (52.0, 356.0), (60.72, 355.39), (58.79, 351.05), (55.9, 325.96), (53.0, 311.97), (47.7, 309.55), (46.25, 305.69), (43.84, 308.59), (39.49, 310.52)], [(5.0, 370.0), (13.34, 375.71), (25.4, 370.4), (18.17, 365.09), (7.07, 324.56), (0.8, 318.29), (0.0, 345.79)]]"
116,617_78bb0924d03db74b1dc2ada4d6d7fe176e2e669c21111224825824165f7c164ce9572f4395ae346660e83c85f16cbe70e3931407edbe12c783bf30e0dabfb820_12.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/617_78bb0924d03db74b1dc2ada4d6d7fe176e2e669c21111224825824165f7c164ce9572f4395ae346660e83c85f16cbe70e3931407edbe12c783bf30e0dabfb820_12.jpg,"[[(294.21, 281.56), (293.09, 283.24), (297.28, 284.63), (303.0, 285.0), (306.0, 284.0), (304.0, 280.0), (304.0, 263.0), (294.49, 262.02)], [(305.77, 275.8), (315.0, 275.0), (313.85, 260.99), (311.29, 259.91), (310.62, 258.29), (309.0, 258.29), (308.06, 259.77), (306.18, 260.04)], [(148.8, 255.4), (152.7, 255.5), (152.0, 248.0), (149.1, 247.7)], [(159.0, 256.0), (164.0, 256.0), (163.9, 247.85), (159.6, 247.85)], [(662.15, 261.93), (667.8, 262.06), (667.4, 249.14), (665.11, 248.46), (663.0, 249.0)], [(589.0, 391.0), (577.64, 398.3), (577.64, 407.55), (588.49, 412.38), (612.22, 413.18), (617.04, 413.18), (626.0, 393.0), (620.66, 389.86), (625.08, 342.81), (617.04, 337.99), (615.83, 333.97), (609.4, 337.99), (599.35, 342.81)], [(599.69, 266.5), (605.97, 266.96), (604.81, 252.07), (599.46, 251.61)], [(619.33, 264.76), (625.39, 264.76), (624.98, 250.08), (618.92, 250.08)], [(669.02, 261.66), (674.0, 262.0), (673.46, 251.96), (671.84, 251.16), (671.98, 248.06), (671.17, 248.06), (670.77, 250.75), (669.02, 252.5)]]"
117,618_78bb0924d03db74b1dc2ada4d6d7fe176e2e669c21111224825824165f7c164ce9572f4395ae346660e83c85f16cbe70e3931407edbe12c783bf30e0dabfb820_28.jpg,../data/Delivery_1_Workzone/Day/Batch 1.2/Images/618_78bb0924d03db74b1dc2ada4d6d7fe176e2e669c21111224825824165f7c164ce9572f4395ae346660e83c85f16cbe70e3931407edbe12c783bf30e0dabfb820_28.jpg,"[[(479.9, 248.34), (484.75, 248.66), (483.62, 241.23), (479.9, 241.07)], [(527.49, 247.21), (530.39, 247.3), (531.0, 241.0), (527.79, 241.1)], [(531.39, 248.0), (534.29, 248.0), (534.29, 242.21), (532.09, 242.1)], [(536.59, 249.5), (539.99, 249.6), (540.09, 243.1), (537.0, 243.0)], [(542.39, 251.4), (545.99, 251.4), (545.99, 243.71), (542.99, 243.0)], [(554.91, 253.15), (558.51, 253.15), (559.21, 245.85), (554.61, 245.75)], [(566.71, 255.65), (571.51, 256.15), (571.51, 247.96), (566.91, 247.96)], [(582.61, 257.46), (587.81, 257.55), (587.81, 247.96), (583.61, 247.55)], [(606.41, 260.65), (611.61, 260.65), (612.11, 250.15), (610.01, 248.65), (606.71, 249.05)], [(623.67, 272.37), (623.18, 273.66), (628.19, 273.99), (631.91, 273.48), (630.62, 271.87), (630.94, 258.46), (628.84, 256.36), (623.67, 256.68)], [(652.27, 275.58), (654.05, 276.55), (659.7, 276.73), (661.97, 275.91), (660.35, 273.66), (660.35, 260.57), (659.22, 257.97), (654.0, 259.0)], [(632.17, 295.98), (628.45, 296.91), (628.22, 299.24), (635.9, 299.94), (643.78, 299.94), (648.46, 298.77), (644.27, 295.05), (642.88, 272.94), (641.02, 271.08), (633.8, 272.48)], [(393.16, 279.22), (397.66, 279.22), (401.16, 278.83), (402.06, 277.42), (400.86, 264.12), (398.96, 263.33), (397.26, 263.83), (393.66, 264.92)], [(385.66, 278.62), (391.96, 278.33), (392.36, 263.92), (391.66, 261.72), (387.26, 261.22), (385.06, 263.72)], [(375.9, 279.89), (372.27, 280.28), (369.04, 279.89), (368.63, 265.33), (372.67, 264.53), (376.04, 264.8), (377.52, 266.16), (377.52, 267.76), (376.0, 268.0)], [(376.04, 286.75), (373.48, 287.55), (376.04, 288.23), (380.08, 288.51), (383.71, 288.23), (386.68, 287.96), (387.21, 287.01), (386.14, 284.87), (385.06, 269.24), (383.71, 268.03), (379.94, 267.22), (376.0, 268.0)], [(343.58, 284.05), (340.89, 285.4), (345.34, 286.61), (351.26, 286.61), (355.57, 286.61), (356.92, 285.13), (354.36, 284.19), (353.42, 268.58), (350.05, 266.43), (347.49, 266.43), (343.99, 268.3)], [(319.88, 281.63), (317.6, 282.84), (320.15, 283.66), (326.21, 283.66), (330.79, 283.24), (331.87, 282.45), (329.31, 280.28), (329.0, 265.0), (320.02, 265.21)], [(308.0, 272.0), (310.86, 272.88), (314.09, 272.74), (315.71, 272.2), (314.9, 259.68), (313.29, 259.02), (310.06, 259.02), (308.0, 259.0)], [(245.0, 276.0), (249.46, 276.65), (252.02, 276.65), (252.02, 261.7), (245.28, 261.83)], [(207.31, 271.41), (209.46, 272.07), (213.5, 271.8), (213.5, 265.87), (213.0, 259.0), (207.98, 258.6)], [(179.0, 267.0), (184.01, 266.82), (184.01, 258.2), (179.84, 257.93)], [(161.67, 265.77), (163.83, 266.57), (166.52, 266.44), (166.25, 257.55), (164.77, 256.2), (163.42, 256.2), (162.08, 257.42)], [(48.26, 286.09), (54.31, 286.09), (52.21, 271.66), (48.02, 271.2)], [(39.0, 286.0), (42.0, 286.0), (46.0, 286.0), (44.0, 270.0), (38.52, 268.61)]]"
