,path,name,workzone,points,tod
433,data/Delivery_1_Workzone/Day/Batch 1.2/Images/934_26e7922a7d26d996d1053134b72bc03b80852784a67665801ab371ad3f7aac02b836313cd5abed68f7938dba5a2f599aea29f5d466918c15f2a4c883e3b5aa87_58.jpg,26e7922a7d26d996d1053134b72bc03b80852784a67665801ab371ad3f7aac02b836313cd5abed68f7938dba5a2f599aea29f5d466918c15f2a4c883e3b5aa87,1,"[[(0.81, 346.51), (159.5, 311.52), (253.9, 292.8), (323.89, 283.03), (419.92, 268.39), (424.0, 276.0), (402.01, 278.15), (307.61, 300.12), (182.29, 331.05), (89.0, 355.0), (0.0, 389.64)], [(206.24, 530.76), (286.32, 466.3), (361.52, 399.9), (417.18, 352.04), (473.82, 306.15), (508.0, 278.8), (529.49, 260.25), (538.28, 264.15), (518.0, 293.0), (487.0, 335.0), (437.69, 409.66), (383.0, 489.74), (348.82, 548.33), (299.0, 544.0), (241.4, 545.4)], [(428.7, 275.97), (433.93, 274.99), (431.97, 266.16), (428.05, 266.16)], [(178.0, 268.0), (191.85, 247.8), (198.32, 247.34), (209.88, 265.37), (209.88, 268.15), (196.01, 289.88), (191.0, 290.0)], [(440.0, 275.0), (445.64, 274.59), (443.68, 265.11), (441.06, 264.46)], [(479.65, 269.1), (485.21, 268.77), (483.25, 261.58), (479.0, 261.25)], [(485.88, 267.93), (489.97, 267.93), (489.15, 260.02), (486.15, 259.21)]]",1
434,data/Delivery_1_Workzone/Day/Batch 1.2/Images/935_26e7922a7d26d996d1053134b72bc03b80852784a67665801ab371ad3f7aac02b836313cd5abed68f7938dba5a2f599aea29f5d466918c15f2a4c883e3b5aa87_77.jpg,26e7922a7d26d996d1053134b72bc03b80852784a67665801ab371ad3f7aac02b836313cd5abed68f7938dba5a2f599aea29f5d466918c15f2a4c883e3b5aa87,1,"[[(188.0, 332.0), (194.16, 332.87), (206.56, 332.18), (205.18, 330.46), (200.7, 327.01), (197.95, 303.23), (189.33, 302.55), (186.57, 302.55)], [(145.0, 339.0), (154.97, 340.39), (162.21, 339.7), (156.0, 335.56), (152.9, 307.65), (149.11, 307.99), (143.94, 310.06)], [(320.0, 304.0), (316.78, 307.88), (333.72, 308.74), (336.31, 307.59), (331.43, 304.72), (331.14, 283.75), (325.68, 283.18), (318.79, 284.04)], [(490.91, 280.3), (497.09, 279.3), (502.28, 275.71), (500.48, 263.74), (497.09, 263.94), (491.91, 264.14)], [(475.0, 281.0), (483.93, 280.5), (483.93, 265.94), (479.94, 264.54), (475.95, 264.34)], [(447.43, 282.29), (456.41, 282.09), (456.0, 274.0), (455.61, 264.94), (452.42, 264.54), (447.83, 264.54)], [(418.51, 279.7), (415.92, 282.29), (421.3, 283.49), (427.29, 282.89), (426.49, 280.3), (425.89, 265.34), (423.3, 263.94), (417.71, 265.94)], [(334.0, 272.0), (410.0, 268.0), (413.37, 336.62), (337.62, 337.33)], [(231.62, 256.43), (241.0, 247.0), (249.82, 254.78), (241.96, 269.67), (238.65, 268.84)], [(474.0, 246.0), (489.0, 246.0), (489.44, 228.48), (474.62, 227.79)], [(280.4, 311.09), (290.97, 311.09), (289.37, 299.12), (279.8, 299.72)], [(266.0, 312.0), (277.38, 311.89), (276.59, 300.32), (272.0, 299.72), (266.0, 300.0)]]",1
443,data/Delivery_1_Workzone/Day/Batch 1.2/Images/944_7cbf935deabc1892906f623c3c9c3b28530440df877eafb98a21c3a66a61dc77ea6f53d93bb2f7d41758952531c95870be6be51de09cb9f31269bf5af16383fc_22.jpg,7cbf935deabc1892906f623c3c9c3b28530440df877eafb98a21c3a66a61dc77ea6f53d93bb2f7d41758952531c95870be6be51de09cb9f31269bf5af16383fc,1,"[[(0.0, 246.06), (120.0, 207.0), (230.91, 182.42), (296.36, 170.91), (303.0, 170.0), (301.0, 179.0), (231.52, 201.21), (135.15, 238.18), (47.0, 277.0), (0.0, 304.0)], [(376.21, 182.22), (380.6, 182.62), (379.8, 168.22), (377.21, 168.12)], [(383.4, 185.52), (388.9, 185.52), (387.9, 168.22), (384.4, 167.82)], [(392.05, 192.32), (401.21, 192.89), (399.94, 189.22), (399.52, 173.01), (397.83, 172.31), (398.67, 169.63), (397.55, 169.63), (395.85, 169.63), (395.29, 171.88), (393.46, 189.93)], [(408.96, 200.5), (405.86, 202.47), (415.87, 203.46), (418.27, 199.51), (416.43, 198.38), (416.15, 178.51), (414.04, 176.54), (414.32, 173.29), (414.04, 171.6), (412.2, 171.6), (410.8, 171.88), (409.95, 175.41)], [(491.03, 242.22), (487.23, 242.51), (486.94, 250.4), (481.97, 251.57), (483.14, 257.71), (496.29, 258.88), (511.49, 257.71), (513.83, 252.16), (505.35, 246.02), (504.18, 196.62), (503.02, 195.16), (504.48, 189.61), (503.31, 183.18), (500.09, 183.18), (497.17, 186.69), (496.0, 190.78), (498.05, 192.53), (493.08, 195.75)]]",1
444,data/Delivery_1_Workzone/Day/Batch 1.2/Images/945_7cbf935deabc1892906f623c3c9c3b28530440df877eafb98a21c3a66a61dc77ea6f53d93bb2f7d41758952531c95870be6be51de09cb9f31269bf5af16383fc_34.jpg,7cbf935deabc1892906f623c3c9c3b28530440df877eafb98a21c3a66a61dc77ea6f53d93bb2f7d41758952531c95870be6be51de09cb9f31269bf5af16383fc,1,"[[(0.0, 241.21), (63.64, 218.79), (150.91, 193.94), (215.76, 181.21), (269.09, 172.73), (295.76, 168.48), (296.36, 176.36), (217.58, 201.82), (139.39, 230.91), (69.7, 258.79), (0.0, 297.0)], [(391.06, 187.87), (398.53, 187.73), (396.56, 184.63), (396.0, 168.42), (396.56, 166.3), (395.43, 165.18), (394.02, 165.18), (393.18, 165.46), (392.33, 167.85), (392.61, 169.26)], [(405.68, 195.04), (401.62, 195.45), (402.03, 197.07), (414.0, 197.68), (415.42, 194.02), (412.38, 193.42), (412.18, 174.95), (410.55, 172.1), (411.16, 168.45), (409.33, 167.84), (406.49, 168.45), (406.9, 173.32), (406.29, 174.13)], [(443.0, 218.0), (437.0, 222.0), (446.48, 223.88), (456.16, 223.88), (457.0, 217.19), (454.06, 215.08), (453.64, 183.9), (452.37, 180.15), (453.64, 175.94), (451.95, 172.95), (447.74, 172.95), (446.48, 176.78), (445.64, 180.57)], [(566.01, 294.59), (591.26, 303.47), (587.47, 265.17), (586.21, 220.09), (583.69, 214.24), (582.0, 211.3), (585.79, 205.78), (582.42, 196.99), (578.22, 196.57), (572.74, 199.51), (571.06, 207.89), (576.11, 212.98), (569.8, 216.35)], [(385.42, 184.06), (389.0, 184.0), (389.09, 168.28), (389.09, 165.46), (388.38, 164.61), (386.27, 165.6)]]",1
445,data/Delivery_1_Workzone/Day/Batch 1.2/Images/946_132200e658641f9e024c30666189f32c92d705183b98374f39644da6eacf4c0a4d9023d9ee719f92bea04ca38d4a9ef28849db523986d252233acd0f8eceb7fe_0.jpg,132200e658641f9e024c30666189f32c92d705183b98374f39644da6eacf4c0a4d9023d9ee719f92bea04ca38d4a9ef28849db523986d252233acd0f8eceb7fe,1,"[[(584.0, 347.0), (570.55, 349.7), (564.48, 361.82), (571.15, 376.36), (591.76, 383.03), (616.61, 383.64), (635.39, 376.97), (636.0, 367.88), (629.94, 360.0), (626.91, 358.18), (637.82, 294.55), (632.36, 288.48), (625.7, 283.03), (609.94, 283.03), (600.24, 284.24)], [(487.01, 234.28), (479.02, 235.96), (477.75, 240.59), (489.12, 248.16), (507.63, 248.16), (518.58, 244.8), (519.84, 241.01), (513.11, 238.06), (514.37, 201.03), (507.21, 194.29), (500.9, 194.71), (492.9, 195.13)], [(514.85, 207.38), (524.21, 207.96), (528.59, 207.09), (524.79, 204.16), (527.13, 172.89), (522.74, 170.55), (513.68, 171.14), (509.3, 172.6), (508.42, 193.94), (513.68, 199.49)], [(525.0, 197.0), (532.86, 198.52), (541.33, 199.11), (541.04, 197.09), (536.95, 194.72), (536.36, 169.0), (531.69, 167.54), (526.43, 167.54), (523.0, 170.0), (527.3, 172.22)], [(552.0, 191.0), (561.79, 193.0), (572.02, 192.39), (567.64, 188.59), (567.35, 171.93), (553.61, 171.93)], [(605.0, 186.0), (600.66, 187.13), (602.71, 188.88), (613.23, 190.63), (619.0, 189.0), (617.91, 172.83), (618.49, 166.7), (612.94, 164.04), (605.63, 165.5)], [(402.0, 140.0), (408.49, 140.33), (407.03, 128.15), (401.91, 127.66)], [(395.58, 139.6), (402.0, 140.0), (401.67, 127.91), (395.09, 127.66)], [(389.49, 135.21), (395.0, 135.0), (395.0, 125.0), (389.49, 124.98)], [(389.6, 131.15), (386.07, 130.3), (385.79, 121.28), (389.88, 121.42)], [(25.09, 191.69), (27.55, 194.15), (34.56, 194.15), (39.82, 192.39), (38.07, 190.99), (35.97, 168.89), (32.11, 167.84), (24.74, 168.89)], [(168.11, 145.51), (173.99, 146.33), (175.41, 144.91), (174.4, 132.12), (168.11, 131.31)], [(200.0, 139.0), (205.65, 139.22), (205.25, 128.26), (200.78, 128.26)], [(221.0, 135.0), (225.55, 135.57), (226.15, 124.61), (221.08, 124.41)], [(227.98, 132.73), (231.63, 132.53), (231.63, 123.19), (228.18, 122.78)], [(309.41, 176.14), (311.39, 175.57), (311.11, 156.31), (309.13, 156.02)], [(321.59, 163.96), (324.14, 163.39), (323.86, 144.13), (321.31, 144.13)], [(314.23, 169.9), (317.06, 169.62), (317.62, 150.93), (314.79, 150.93)], [(302.36, 188.49), (305.19, 188.49), (304.91, 161.29), (302.64, 161.29)], [(240.93, 278.13), (245.34, 278.13), (241.91, 222.33), (237.01, 221.84)]]",1
446,data/Delivery_1_Workzone/Day/Batch 1.2/Images/947_132200e658641f9e024c30666189f32c92d705183b98374f39644da6eacf4c0a4d9023d9ee719f92bea04ca38d4a9ef28849db523986d252233acd0f8eceb7fe_18.jpg,132200e658641f9e024c30666189f32c92d705183b98374f39644da6eacf4c0a4d9023d9ee719f92bea04ca38d4a9ef28849db523986d252233acd0f8eceb7fe,1,"[[(415.39, 128.03), (419.0, 128.0), (419.15, 119.51), (415.7, 118.85)], [(373.59, 129.84), (377.51, 129.84), (376.71, 120.49), (373.43, 120.66)], [(38.0, 190.0), (45.86, 191.74), (48.98, 189.19), (47.28, 168.8), (43.88, 167.66), (38.5, 167.95)], [(75.6, 175.31), (81.55, 175.31), (84.95, 174.74), (83.82, 156.62), (80.13, 156.62), (76.74, 156.62)], [(149.65, 148.7), (157.03, 148.7), (155.94, 136.13), (153.61, 136.4), (150.88, 136.27)], [(170.83, 143.51), (176.56, 143.23), (175.47, 132.17), (173.42, 131.76), (170.42, 132.3)], [(181.89, 140.36), (186.4, 139.95), (185.31, 130.94), (183.26, 130.39), (181.34, 130.39)], [(499.78, 233.79), (491.62, 237.87), (491.22, 245.62), (505.08, 250.52), (524.66, 250.52), (532.01, 246.03), (527.93, 242.36), (525.89, 240.32), (527.11, 201.16), (521.4, 196.67), (516.1, 194.23), (503.45, 197.49)], [(467.15, 227.27), (459.4, 228.9), (467.15, 235.83), (481.02, 239.09), (491.62, 239.09), (501.01, 234.2), (497.74, 230.53), (494.07, 229.71), (494.89, 192.59), (487.14, 187.7), (480.2, 186.88), (471.23, 188.11)], [(427.0, 190.0), (419.77, 193.04), (428.94, 196.44), (442.54, 197.46), (450.7, 195.76), (450.7, 193.38), (445.26, 192.36), (445.94, 166.19), (441.18, 161.77), (430.0, 163.0)], [(404.0, 162.0), (410.82, 163.63), (416.96, 163.63), (415.78, 156.55), (415.54, 144.27), (411.0, 141.0), (405.0, 143.0)], [(392.0, 149.0), (397.57, 150.21), (402.0, 150.0), (401.35, 133.16), (398.23, 132.67), (393.31, 133.0)], [(386.05, 140.98), (390.46, 141.64), (391.79, 141.31), (391.61, 128.85), (389.49, 128.03), (385.89, 129.02)], [(377.67, 136.56), (385.23, 136.39), (384.08, 123.77), (378.0, 124.0)], [(404.9, 128.2), (408.66, 128.36), (407.67, 121.15), (404.39, 120.49)], [(243.85, 262.17), (247.96, 261.59), (245.61, 211.07), (240.91, 210.48)], [(215.07, 306.81), (220.35, 305.64), (213.89, 243.96), (209.78, 242.79), (209.78, 242.79), (209.19, 242.79)], [(165.55, 374.07), (172.6, 374.07), (160.85, 300.65), (154.98, 300.06)], [(264.41, 233.39), (269.1, 232.22), (267.34, 189.34), (262.06, 189.34)]]",1
447,data/Delivery_1_Workzone/Day/Batch 1.2/Images/948_132200e658641f9e024c30666189f32c92d705183b98374f39644da6eacf4c0a4d9023d9ee719f92bea04ca38d4a9ef28849db523986d252233acd0f8eceb7fe_29.jpg,132200e658641f9e024c30666189f32c92d705183b98374f39644da6eacf4c0a4d9023d9ee719f92bea04ca38d4a9ef28849db523986d252233acd0f8eceb7fe,1,"[[(393.2, 141.62), (389.79, 140.8), (390.2, 127.41), (394.3, 127.14), (395.12, 132.88), (393.89, 133.7)], [(378.86, 125.77), (383.64, 125.64), (383.23, 117.17), (379.13, 117.71)], [(54.87, 179.98), (61.96, 179.19), (65.3, 178.21), (64.51, 160.7), (60.58, 159.72), (56.64, 160.31)], [(66.5, 177.17), (76.14, 175.59), (73.19, 159.66), (70.04, 159.46), (65.91, 160.84)], [(98.0, 165.39), (102.26, 166.54), (107.02, 165.56), (105.71, 150.64), (102.43, 149.98), (97.67, 151.29)], [(115.54, 160.31), (121.94, 160.47), (125.38, 159.65), (123.25, 144.41), (119.97, 144.08), (116.03, 144.74)], [(473.0, 235.0), (468.05, 235.55), (463.64, 238.48), (470.98, 244.36), (485.67, 248.27), (502.8, 245.82), (508.67, 242.4), (501.0, 236.0), (500.84, 196.88), (493.01, 191.98), (485.18, 193.45), (478.0, 195.0)], [(426.24, 182.5), (424.08, 184.07), (426.44, 186.43), (435.49, 187.42), (445.32, 187.42), (447.68, 187.42), (447.49, 185.25), (442.37, 183.29), (441.98, 157.71), (438.63, 156.14), (434.9, 155.16), (432.14, 155.35), (428.6, 156.93)], [(407.0, 161.0), (406.0, 163.0), (409.87, 163.89), (421.62, 164.02), (422.71, 162.79), (420.0, 161.0), (418.61, 143.53), (415.74, 141.62), (414.38, 140.39), (410.96, 141.35), (407.96, 142.58)], [(393.48, 149.13), (391.7, 150.36), (396.48, 151.87), (402.63, 151.59), (404.41, 151.59), (403.86, 149.54), (403.04, 134.11), (400.31, 132.88), (393.75, 133.83)], [(423.8, 134.79), (430.5, 135.75), (429.81, 124.14), (427.22, 124.14), (424.49, 124.14)], [(437.46, 134.38), (442.0, 134.0), (443.06, 124.41), (441.0, 123.0), (437.33, 123.73)], [(415.88, 126.73), (421.34, 127.0), (420.8, 117.58), (415.88, 117.71)], [(390.06, 137.25), (383.78, 137.11), (384.05, 125.91), (389.65, 125.64), (390.47, 126.87)], [(255.0, 256.0), (259.86, 254.15), (252.11, 205.61), (247.21, 206.42)], [(300.69, 187.01), (302.73, 186.6), (299.46, 162.53), (296.61, 162.12)], [(314.15, 168.65), (317.82, 168.24), (313.74, 144.58), (310.88, 144.58)]]",1
448,data/Delivery_1_Workzone/Day/Batch 1.2/Images/949_4591a3c21c36c0dceb11bdadae24d07e00709547595aca30972644599d26215679794701abb49911ea435edc4200c564df2602b69ec2da1a178f9f5948539b1f_0.jpg,4591a3c21c36c0dceb11bdadae24d07e00709547595aca30972644599d26215679794701abb49911ea435edc4200c564df2602b69ec2da1a178f9f5948539b1f,1,"[[(0.0, 312.0), (75.98, 289.78), (140.59, 272.16), (182.88, 261.0), (213.42, 252.19), (214.01, 255.12), (156.45, 278.62), (89.49, 301.53), (47.2, 319.15), (0.0, 343.0)], [(205.38, 280.57), (212.18, 280.91), (211.16, 270.37), (206.06, 270.37)], [(426.0, 325.0), (420.2, 327.4), (421.02, 329.85), (433.66, 330.67), (445.49, 330.67), (442.64, 327.4), (442.23, 300.48), (437.33, 300.48), (427.0, 301.0)], [(190.0, 293.0), (186.88, 293.81), (186.88, 295.91), (199.63, 295.21), (199.39, 293.58), (197.5, 292.87), (196.09, 278.92), (194.2, 278.92), (189.71, 280.1)], [(88.79, 279.21), (94.57, 278.53), (95.25, 267.31), (90.15, 267.31)], [(33.0, 291.0), (42.0, 290.0), (40.52, 274.79), (32.71, 274.79)], [(115.64, 358.51), (109.87, 361.57), (109.19, 364.63), (120.4, 366.33), (135.02, 365.99), (145.22, 362.59), (138.42, 359.53), (134.0, 321.46), (128.22, 318.74), (119.72, 319.08), (113.6, 322.82)]]",1
449,data/Delivery_1_Workzone/Day/Batch 2/Images/1000_3384acfed3c8387ffd3abc24dbee56814976ad346e500ea53c2fc30db9ecc8eff63c6e96235a049b772cb7257a3d566d20a772cc944f683c6fe880d692c94d32_0.jpg,3384acfed3c8387ffd3abc24dbee56814976ad346e500ea53c2fc30db9ecc8eff63c6e96235a049b772cb7257a3d566d20a772cc944f683c6fe880d692c94d32,1,"[[(663.3, 306.61), (663.3, 290.91), (671.56, 290.91), (673.62, 306.19), (671.97, 310.74), (666.19, 310.74)], [(482.2, 269.38), (494.0, 281.0), (505.15, 267.94), (492.53, 254.46)], [(0.0, 374.0), (0.18, 431.48), (79.0, 410.0), (199.0, 377.0), (324.0, 347.0), (459.0, 317.0), (643.95, 281.6), (643.95, 269.47), (537.61, 281.6), (314.21, 313.0), (62.99, 357.25)], [(270.98, 523.29), (278.69, 514.72), (284.68, 513.87), (286.39, 433.36), (295.82, 430.79), (307.81, 423.08), (313.8, 428.22), (324.08, 430.79), (330.07, 443.64), (331.79, 497.6), (334.36, 509.59), (349.77, 512.16), (346.35, 523.29), (328.36, 531.85), (297.53, 535.28), (282.11, 531.85)], [(412.18, 426.58), (419.32, 417.06), (420.51, 369.48), (432.41, 367.1), (447.87, 370.07), (452.63, 417.06), (463.33, 421.82), (458.57, 429.55), (447.27, 430.74), (420.51, 430.74)], [(605.47, 333.87), (607.12, 328.08), (607.12, 310.74), (620.34, 309.5), (621.58, 330.97), (626.54, 334.69), (622.41, 336.76), (610.43, 338.41)], [(638.93, 320.65), (637.69, 302.48), (649.67, 302.06), (648.84, 315.69), (652.56, 321.89), (650.49, 323.54), (639.75, 323.54)], [(662.88, 312.8), (659.17, 309.08), (658.34, 296.69), (648.84, 294.63), (650.08, 312.8), (648.43, 315.28), (657.1, 315.69)], [(1269.6, 465.05), (1270.0, 591.81), (1134.28, 521.58), (964.71, 426.51), (789.0, 323.0), (797.7, 281.77), (815.68, 275.77), (814.83, 289.48), (848.23, 311.75), (998.11, 368.27), (1180.53, 434.22)]]",1
450,data/Delivery_1_Workzone/Day/Batch 2/Images/1001_3384acfed3c8387ffd3abc24dbee56814976ad346e500ea53c2fc30db9ecc8eff63c6e96235a049b772cb7257a3d566d20a772cc944f683c6fe880d692c94d32_18.jpg,3384acfed3c8387ffd3abc24dbee56814976ad346e500ea53c2fc30db9ecc8eff63c6e96235a049b772cb7257a3d566d20a772cc944f683c6fe880d692c94d32,1,"[[(0.0, 356.0), (0.47, 405.93), (48.29, 393.79), (163.0, 368.0), (383.0, 321.0), (493.0, 300.0), (492.0, 285.0), (362.32, 299.58), (175.0, 326.0)], [(124.52, 552.41), (128.81, 543.84), (127.95, 459.06), (143.37, 453.92), (162.21, 456.49), (175.06, 543.84), (188.76, 547.27), (186.19, 559.26), (164.78, 565.26), (132.23, 564.4)], [(256.42, 474.47), (270.98, 466.76), (264.13, 406.81), (273.55, 400.82), (290.68, 400.82), (304.38, 405.96), (305.24, 463.34), (314.66, 470.19), (312.94, 476.18), (299.24, 483.89), (269.27, 483.89)], [(335.21, 436.79), (340.35, 429.08), (342.06, 394.82), (345.49, 379.41), (360.05, 376.84), (371.18, 376.84), (378.03, 376.84), (378.03, 400.82), (379.75, 425.65), (384.89, 437.64), (373.75, 440.21), (351.48, 442.78)], [(398.59, 410.24), (402.02, 401.67), (402.87, 359.71), (419.14, 356.28), (433.7, 359.71), (435.42, 403.39), (442.27, 407.67), (426.85, 411.09), (409.72, 413.66)], [(450.83, 382.83), (452.55, 374.27), (452.55, 341.72), (478.24, 341.72), (482.52, 377.69), (485.95, 382.83), (477.0, 389.0), (459.0, 389.0)], [(485.74, 367.28), (486.23, 352.91), (487.22, 333.08), (497.14, 331.59), (504.57, 331.59), (509.53, 364.31), (515.47, 367.28), (506.55, 369.76), (488.71, 371.24)], [(536.34, 357.57), (532.87, 352.61), (531.38, 330.8), (528.41, 323.86), (515.52, 323.37), (513.04, 329.31), (510.57, 348.15), (510.07, 359.05), (513.04, 361.53), (525.93, 360.54)], [(550.71, 348.15), (547.74, 341.21), (548.73, 322.87), (547.74, 316.92), (536.84, 314.94), (532.37, 322.38), (533.86, 334.77), (533.37, 349.63), (535.84, 351.62), (544.27, 351.62)], [(659.0, 304.0), (657.81, 287.44), (669.16, 286.92), (671.0, 303.0)], [(1268.04, 582.29), (1270.0, 687.56), (1270.0, 710.0), (1153.0, 710.0), (1067.61, 681.01), (995.0, 605.0), (879.07, 465.12), (775.0, 330.0), (776.18, 312.26), (789.86, 295.61), (808.29, 314.64), (974.23, 404.45)]]",1
451,data/Delivery_1_Workzone/Day/Batch 2/Images/1002_3384acfed3c8387ffd3abc24dbee56814976ad346e500ea53c2fc30db9ecc8eff63c6e96235a049b772cb7257a3d566d20a772cc944f683c6fe880d692c94d32_26.jpg,3384acfed3c8387ffd3abc24dbee56814976ad346e500ea53c2fc30db9ecc8eff63c6e96235a049b772cb7257a3d566d20a772cc944f683c6fe880d692c94d32,1,"[[(443.33, 410.07), (436.19, 365.82), (421.2, 362.96), (407.64, 368.67), (414.78, 416.49)], [(495.43, 389.37), (498.99, 375.09), (501.85, 345.12), (524.69, 340.12), (530.4, 347.97), (529.68, 394.36), (509.7, 394.36)], [(309.86, 422.91), (309.15, 374.38), (326.99, 367.24), (334.13, 367.96), (341.26, 420.77)], [(210.66, 365.1), (204.23, 365.1), (202.09, 353.68), (208.51, 352.97), (208.51, 343.69), (214.94, 342.98), (216.37, 347.97), (271.32, 351.54), (272.75, 342.26), (279.89, 341.55), (279.89, 348.69), (284.17, 349.4), (284.88, 360.82), (280.6, 361.53), (280.6, 374.38), (288.45, 375.81), (288.45, 385.09), (282.74, 387.23), (283.45, 403.64), (286.31, 404.36), (287.02, 410.78), (282.03, 411.49), (284.17, 432.91), (279.17, 432.91), (277.74, 412.92), (217.79, 411.49), (217.79, 421.49), (206.37, 422.91), (209.23, 412.21), (207.09, 406.5), (212.8, 400.79), (213.51, 385.8), (207.8, 385.8), (206.37, 375.81), (213.51, 375.09)], [(132.15, 349.4), (173.54, 352.26), (173.54, 342.26), (188.53, 340.84), (186.39, 345.83), (193.53, 350.83), (193.53, 362.25), (189.24, 365.1), (188.53, 370.81), (194.95, 374.38), (194.95, 384.37), (189.24, 386.51), (189.24, 397.22), (198.52, 399.36), (198.52, 410.07), (139.28, 407.21), (144.99, 399.36), (144.99, 385.8), (137.86, 385.09), (137.86, 375.09), (147.14, 375.09), (144.28, 362.25), (135.0, 362.96)], [(82.19, 355.11), (131.43, 354.4), (132.15, 367.24), (125.72, 367.96), (125.01, 375.09), (132.86, 375.09), (134.29, 383.66), (127.86, 384.37), (127.86, 390.8), (134.29, 391.51), (135.0, 404.36), (77.19, 405.78), (78.62, 397.93), (90.04, 397.93), (90.04, 387.94), (80.05, 387.23), (79.33, 380.09), (87.9, 379.38), (85.76, 367.96), (72.91, 368.67), (73.62, 357.25)], [(172.67, 300.9), (180.0, 311.0), (186.95, 301.5), (179.0, 290.0)], [(340.0, 280.0), (351.0, 294.0), (363.0, 280.0), (351.5, 264.19)], [(891.0, 310.0), (975.84, 381.97), (1064.91, 432.51), (1269.6, 564.4), (1270.0, 709.14), (1164.0, 710.0), (1036.65, 568.68), (931.3, 449.63), (873.07, 320.31)], [(232.44, 460.77), (227.3, 401.67), (236.72, 396.53), (250.42, 396.53), (257.28, 399.96), (270.98, 457.34)], [(942.89, 243.21), (963.0, 266.0), (978.57, 247.38), (961.92, 223.59)], [(678.22, 262.25), (692.0, 280.0), (705.58, 263.43), (691.0, 252.0)], [(607.44, 266.41), (619.0, 277.0), (629.0, 265.0), (618.15, 251.54)], [(386.94, 388.66), (387.66, 350.11), (399.08, 349.4), (409.78, 350.83), (411.21, 391.51)], [(387.66, 425.77), (397.65, 367.96), (422.63, 370.81), (429.05, 430.05)]]",1
